Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	GraphGroup	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	0.005097664	0.006899516	AT4G23670.1	AT4G23670.1	AT4G23670.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr4:12332846-12333656 REVERSE LENGTH=151	Color [DarkGray]	1	4								13	13	10	72.8	72.8	54.3	17.518	0	151.64	1432500000	121	23.61613	24.46188	24.01528	24.25716	23.64804	23.2333	24.80732	26.58749	24.8549	26.95256	25.52699	25.40982	24.5318	23.31363	24.26858	25.50576	24.11957	24.48399	25.31812	22.91152	23.08072	24.58377	17.93837	23.04714
	0.261696121	-0.943062464	AT4G23680.1;AT1G14940.2;AT1G14940.1	AT4G23680.1	AT4G23680.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr4:12336416-12337417 REVERSE LENGTH=151	Color [DarkGray]	1	4								9	8	8	59.6	47.7	47.7	17.473	0	17.025	357620000	21	20.84499	19.78917	22.67763	19.28954	20.5485	19.62397	19.30022	24.93436	20.23728	25.69891	25.51597	23.6376	20.16255	22.17399	18.14606	24.00299	16.54816	19.81388	23.6317	18.38405	20.0638	19.71557	21.06562	20.56556
	0.314766873	0.758488973	AT4G24190.2;AT4G24190.1	AT4G24190.2;AT4G24190.1	"AT4G24190.2 | Symbols: SHD, AtHsp90.7, AtHsp90-7 | Chaperone protein htpG family protein | chr4:12551902-12555851 REVERSE LENGTH=823;AT4G24190.1 | Symbols: SHD, HSP90.7, AtHsp90.7, AtHsp90-7 | Chaperone protein htpG family protein | chr4:12551902-12555851"	Color [DarkGray]	1	4								6	5	5	12	10.9	10.9	94.148	0	12.631	160550000	9	22.45992	19.4683	22.21754	19.02035	21.77824	21.42506	21.82705	22.9322	22.38072	20.81436	21.86929	22.63791	22.54882	21.771	22.1014	21.78086	20.71219	19.8196	21.82636	23.27028	22.00492	20.05888	23.18983	22.71684
	0.462272113	0.37806956	AT4G24280.1	AT4G24280.1	AT4G24280.1 | Symbols: cpHsc70-1 | chloroplast heat shock protein 70-1 | chr4:12590094-12593437 FORWARD LENGTH=718	Color [DarkGray]	1	4								24	24	10	31.1	31.1	15.3	76.507	0	155.69	1191400000	118	24.52336	25.02597	25.73007	23.5518	23.04202	22.88767	25.37017	26.20387	25.32986	21.36112	19.27704	23.32526	25.40301	25.5661	25.4445	19.59784	18.73368	20.54674	25.47842	25.16789	25.64992	20.28341	18.30878	24.1879
	0.043787088	-0.024586995	AT4G24770.1	AT4G24770.1	"AT4G24770.1 | Symbols: RBP31, ATRBP31, CP31, ATRBP33 | 31-kDa RNA binding protein | chr4:12766223-12767952 REVERSE LENGTH=329"	Color [DarkGray]	1	4								7	7	7	29.5	29.5	29.5	35.787	0	53.877	346940000	32	23.62522	23.78317	23.83513	22.66952	22.73641	22.61767	22.89206	23.39573	20.11021	23.80025	19.22543	22.62424	24.00087	23.38346	23.78543	24.47883	22.55551	23.25338	24.29735	22.72222	22.99193	23.27099	19.60699	22.2371
+	5.853001597	7.304795583	AT4G24820.2;AT4G24820.1	AT4G24820.2;AT4G24820.1	"AT4G24820.2 | Symbols:  | 26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain | chr4:12790471-12792599 REVERSE LENGTH=387;AT4G24820.1 | Symbols:  | 26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain | chr4:12790"	Color [DarkGray]	1	4					RPN7	RP	RPN	44	44	44	68.7	68.7	68.7	44.282	0	323.31	2.67E+11	3307	26.37759	26.28175	26.01649	24.32402	25.54262	25.54712	31.53967	30.88479	32.15411	33.02659	32.05398	31.84745	33.71634	33.56547	33.30841	32.7256	33.01247	33.19563	32.76353	32.5385	32.71773	32.60771	33.21218	32.07147
	0.666571991	1.529803594	AT4G24930.1	AT4G24930.1	"AT4G24930.1 | Symbols:  | thylakoid lumenal 17.9 kDa protein, chloroplast | chr4:12821496-12822389 REVERSE LENGTH=225"	Color [DarkGray]	1	4								1	1	1	8.9	8.9	8.9	24.695	0.0058708	2.9917	25220000	1	20.02541	19.46838	19.35213	19.80127	19.3299	19.52618	20.0221	21.35781	20.59677	20.27912	20.31296	19.84335	23.10586	20.65037	19.6791	20.16762	18.0443	19.77176	22.9013	19.84035	19.21696	19.06966	22.99493	20.60994
	0.479923948	-1.173934937	AT4G25050.1;AT4G25050.2	AT4G25050.1;AT4G25050.2	AT4G25050.1 | Symbols: ACP4 | acyl carrier protein 4 | chr4:12870178-12871024 FORWARD LENGTH=137;AT4G25050.2 | Symbols: ACP4 | acyl carrier protein 4 | chr4:12870178-12871024 FORWARD LENGTH=149	Color [DarkGray]	1	4								1	1	1	16.1	16.1	16.1	14.544	0	3.7242	86108000	20	21.47882	22.67739	22.10257	21.84626	22.37387	21.39238	19.17503	21.10426	21.32411	19.08894	20.91706	20.19066	22.16946	18.92658	21.64095	22.17707	20.26362	19.86804	22.7164	20.17459	20.70809	21.99393	19.4995	19.44459
	0.301173012	0.461020152	AT4G25080.4;AT4G25080.5;AT4G25080.3;AT4G25080.2;AT4G25080.1	AT4G25080.4;AT4G25080.5;AT4G25080.3;AT4G25080.2;AT4G25080.1	AT4G25080.4 | Symbols: CHLM | magnesium-protoporphyrin IX methyltransferase | chr4:12877216-12878128 FORWARD LENGTH=245;AT4G25080.5 | Symbols: CHLM | magnesium-protoporphyrin IX methyltransferase | chr4:12877015-12878128 FORWARD LENGTH=312;AT4G25080.3 | Sy	Color [DarkGray]	1	4								1	1	1	4.5	4.5	4.5	27.148	0	3.4321	27068000	5	19.79501	20.76733	20.76458	19.43691	20.09981	20.05801	20.09717	19.46667	21.55501	20.82439	19.52373	20.4178	21.70881	19.90025	21.10092	20.22684	18.86041	19.86563	20.69787	20.8446	21.15002	21.04391	21.22459	20.07822
	0.446123841	0.303874969	AT4G25100.5;AT4G25100.3;AT4G25100.2;AT4G25100.1;AT4G25100.4	AT4G25100.5;AT4G25100.3;AT4G25100.2;AT4G25100.1;AT4G25100.4	AT4G25100.5 | Symbols: FSD1 | Fe superoxide dismutase 1 | chr4:12884649-12886501 REVERSE LENGTH=212;AT4G25100.3 | Symbols: FSD1 | Fe superoxide dismutase 1 | chr4:12884649-12886501 REVERSE LENGTH=212;AT4G25100.2 | Symbols: FSD1 | Fe superoxide dismutase 1	Color [DarkGray]	1	4								4	4	4	28.3	28.3	28.3	23.791	0	96.856	586190000	79	23.34885	23.78626	23.42133	24.20743	22.78315	22.97523	18.7628	25.81765	24.4717	23.93993	22.97306	23.31354	23.77837	23.39674	24.29295	23.40141	18.65211	23.31077	25.15833	22.46322	23.27099	23.08555	19.3207	21.58256
	0.355679793	-0.729824066	AT4G25130.1	AT4G25130.1	AT4G25130.1 | Symbols: PMSR4 | peptide met sulfoxide reductase 4 | chr4:12898802-12899998 REVERSE LENGTH=258	Color [DarkGray]	1	4								2	2	2	8.5	8.5	8.5	28.644	0	4.2254	38446000	4	20.92789	20.7348	20.71683	19.6585	20.91254	20.4497	21.28232	21.46379	18.39222	18.07064	20.9333	19.18992	20.9851	18.36294	20.84199	19.73955	17.58143	19.085	22.0047	19.23667	20.87665	21.30758	20.62724	18.73829
	0.038173643	0.057884852	AT4G25140.1	AT4G25140.1	"AT4G25140.1 | Symbols: OLEO1, OLE1 | oleosin 1 | chr4:12900498-12901259 FORWARD LENGTH=173"	Color [DarkGray]	1	4								1	1	1	9.8	9.8	9.8	18.569	0	3.7369	58347000	3	19.42349	19.2494	19.89947	19.80342	18.98921	19.99618	22.42835	22.83744	20.05242	22.11709	20.48057	21.18717	19.19026	20.53023	19.02553	19.71173	20.73649	21.96093	19.91111	20.19385	19.63744	20.26415	23.7418	19.45012
	1.425751883	0.31086731	AT4G25210.1	AT4G25210.1	AT4G25210.1 | Symbols:  | DNA-binding storekeeper protein-related transcriptional regulator | chr4:12918446-12919552 FORWARD LENGTH=368	Color [DarkGray]	1	4								3	3	3	6.2	6.2	6.2	40.274	0	11.163	73402000	6	19.95222	19.81315	20.09022	19.02001	21.15307	20.89275	19.97048	21.06225	20.43346	20.67148	19.90338	20.39832	20.28675	20.14461	20.35683	22.48168	22.41457	19.66057	20.11418	17.84534	19.74072	22.05943	23.9951	22.85534
	0.322906872	-0.430293401	AT4G25500.2	AT4G25500.2	"AT4G25500.2 | Symbols: ATRSP35, ATRSP40, AT-SRP40, RSP35, RS40, At-RS40 | arginine/serine-rich splicing factor 35 | chr4:13026073-13027243 FORWARD LENGTH=309"	Color [DarkGray]	1	4								8	1	1	19.4	3.9	3.9	35.453	0	5.3427	430350000	31	19.07739	20.00962	19.64843	20.29429	19.5429	19.01222	22.34177	22.9332	22.59336	25.47878	25.26077	24.15139	18.33668	19.12662	19.98126	23.80779	23.91008	23.91253	20.62018	19.86675	20.43058	23.6916	24.35269	23.33443
	0.660002269	0.327777227	AT4G25550.1	AT4G25550.1	"AT4G25550.1 | Symbols:  | Cleavage/polyadenylation specificity factor, 25kDa subunit | chr4:13048519-13050873 FORWARD LENGTH=200"	Color [DarkGray]	1	4								2	2	2	14.5	14.5	14.5	22.829	0	3.6538	22126000	5	20.75425	20.60023	20.47298	19.79099	18.51681	20.09249	19.72461	21.10372	19.36421	20.33664	19.80986	20.60697	21.33396	20.62132	20.85552	19.88588	17.95514	19.67584	22.18834	19.40275	21.00182	20.4704	19.31445	19.91779
	0.132711644	-0.441397349	AT5G52470.2;AT5G52470.1;AT4G25630.1	AT5G52470.2;AT5G52470.1;AT4G25630.1	"AT5G52470.2 | Symbols: FIB1, FBR1, ATFIB1, ATFBR1, SKIP7 | fibrillarin 1 | chr5:21294290-21296409 FORWARD LENGTH=273;AT5G52470.1 | Symbols: FIB1, FBR1, ATFIB1, ATFBR1, SKIP7 | fibrillarin 1 | chr5:21294290-21296509 FORWARD LENGTH=308;AT4G25630.1 | Symbols:"	Color [DarkGray]	1	4								2	2	2	11.7	11.7	11.7	29.213	0	7.7169	52117000	7	19.53248	21.41545	20.81209	19.92412	21.73513	22.30159	20.47428	19.73177	20.45542	22.51408	18.80964	21.44076	19.08689	22.32752	19.02143	18.88724	19.2649	20.50324	18.92916	20.68095	22.04387	23.00405	17.8857	22.71709
	1.850261588	0.474358877	AT4G27090.1	AT4G27090.1	AT4G27090.1 | Symbols:  | Ribosomal protein L14 | chr4:13594104-13595187 REVERSE LENGTH=134	Color [DarkGray]	1	4								11	11	7	58.2	58.2	38.1	15.505	0	79.592	2619200000	177	25.6709	25.92101	25.67874	23.2122	23.49743	25.36423	26.15862	26.74121	26.78097	25.24667	23.95752	25.52589	26.31388	26.30664	26.07322	24.43004	23.65042	25.97503	26.20194	26.03537	25.98935	25.07453	24.16045	25.91758
	2.466229186	1.714436849	AT4G27440.2;AT4G27440.1;AT5G54190.1;AT5G54190.2	AT4G27440.2;AT4G27440.1	AT4G27440.2 | Symbols: PORB | protochlorophyllide oxidoreductase B | chr4:13725648-13727107 FORWARD LENGTH=401;AT4G27440.1 | Symbols: PORB | protochlorophyllide oxidoreductase B | chr4:13725648-13727107 FORWARD LENGTH=401	Color [DarkGray]	1	4								13	13	12	44.9	44.9	42.9	43.359	0	212.21	2275400000	195	23.95606	24.61717	24.80801	22.59645	25.20352	24.16197	25.83326	25.88923	24.632	26.56495	24.90843	24.70936	26.36974	26.06484	26.08997	24.91925	25.09459	24.40142	26.19546	25.86312	26.01276	25.30543	25.85026	25.78734
	0.039815975	-0.022663752	AT4G27450.1	AT4G27450.1	AT4G27450.1 | Symbols:  | Aluminium induced protein with YGL and LRDR motifs | chr4:13727665-13728683 REVERSE LENGTH=250	Color [DarkGray]	1	4								1	1	1	9.2	9.2	9.2	27.622	0	25.598	35553000	7	20.22259	20.35423	19.83368	19.6453	19.28523	19.24274	21.70552	22.6737	22.76715	20.90809	20.82698	20.16997	20.31672	19.92193	20.10386	20.94726	19.15645	18.91463	20.57487	19.20888	19.78575	20.03843	20.04802	20.17782
	0.659853851	-1.95099322	AT4G27640.1	AT4G27640.1	AT4G27640.1 | Symbols:  | ARM repeat superfamily protein | chr4:13798013-13802976 REVERSE LENGTH=1048	Color [DarkGray]	1	4								2	2	2	2.7	2.7	2.7	115.23	0	5.2071	91107000	163	24.20247	22.3778	20.37733	19.77422	23.02552	19.75305	20.89045	22.22532	21.69948	21.82264	19.73625	20.37203	19.02513	20.43484	21.64465	20.77269	18.97606	22.15202	19.97164	21.38332	19.2191	20.73339	18.39576	18.89423
	0.01891883	0.024772644	AT4G28440.1	AT4G28440.1	"AT4G28440.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr4:14060054-14060970 FORWARD LENGTH=153"	Color [DarkGray]	1	4								1	1	1	10.5	10.5	10.5	16.459	0	21.674	55553000	17	21.77468	21.04717	21.20697	19.43412	19.11937	19.99278	20.92854	22.08342	21.5093	20.79786	21.32777	20.90522	22.10557	21.11984	20.87773	19.45237	20.29421	20.39842	21.67867	19.69368	21.22565	20.23816	20.33429	20.16295
+	2.86446182	5.209870021	AT4G28470.1	AT4G28470.1	"AT4G28470.1 | Symbols: RPN1B, ATRPN1B | 26S proteasome regulatory subunit S2 1B | chr4:14067082-14072357 REVERSE LENGTH=891"	Color [DarkGray]	1	4					RPN1b	RP	RPN	73	41	41	67.7	54.1	54.1	97.953	0	323.31	58038000000	1747	24.90538	26.96765	26.66939	26.78606	25.41766	26.89887	29.14979	28.68524	30.03586	30.51669	29.74793	29.39849	31.5616	31.47669	31.13374	30.20015	31.07556	31.31469	30.50091	30.20428	30.37723	29.98411	30.99077	29.80063
	0.220311568	-0.729635239	AT4G28660.1;AT4G28660.2	AT4G28660.1;AT4G28660.2	AT4G28660.1 | Symbols: PSB28 | photosystem II reaction center PSB28 protein | chr4:14150008-14150933 FORWARD LENGTH=183;AT4G28660.2 | Symbols: PSB28 | photosystem II reaction center PSB28 protein | chr4:14150008-14150933 FORWARD LENGTH=198	Color [DarkGray]	1	4								2	2	2	12.6	12.6	12.6	20.192	0.0067895	2.9076	31333000	3	20.94685	21.19644	21.98184	20.88733	19.68562	20.73942	19.34005	21.37413	17.77808	20.60092	19.16661	19.85006	22.25885	21.49858	18.17879	19.10685	18.96975	20.37102	20.67552	19.85345	18.61546	20.76522	17.68758	19.15857
	1.527759199	2.458848953	AT4G29040.1	AT4G29040.1	AT4G29040.1 | Symbols: RPT2a | regulatory particle AAA-ATPase 2A | chr4:14312369-14314386 FORWARD LENGTH=443	Color [DarkGray]	1	4					RPT2a	RP	RPT	61	61	9	79.9	79.9	15.8	49.369	0	323.31	5327600000	955	25.17457	25.07857	23.26985	24.02749	22.5281	24.60176	25.07606	24.06658	27.17319	27.10588	24.86892	26.09024	27.67535	26.96929	26.25489	26.39172	27.9637	27.34159	26.70637	25.70292	26.66225	26.21239	27.4665	25.60069
	0.484513395	0.541571299	AT4G29060.1;AT4G29060.2	AT4G29060.1;AT4G29060.2	AT4G29060.1 | Symbols: emb2726 | elongation factor Ts family protein | chr4:14317744-14321315 FORWARD LENGTH=953;AT4G29060.2 | Symbols: emb2726 | elongation factor Ts family protein | chr4:14317744-14321315 FORWARD LENGTH=709	Color [DarkGray]	1	4								9	9	9	15.7	15.7	15.7	103.78	0	26.466	160300000	26	21.56189	22.34824	23.1913	20.1144	21.61569	21.39869	22.54962	22.80164	22.93955	22.22767	19.67048	22.60603	23.10895	22.9309	22.68629	21.03108	17.5283	21.24585	23.4723	20.60016	23.56092	19.7222	19.34968	18.94759
	0.347219261	-1.184633255	AT4G29260.1	AT4G29260.1	"AT4G29260.1 | Symbols:  | HAD superfamily, subfamily IIIB acid phosphatase  | chr4:14422310-14423409 REVERSE LENGTH=255"	Color [DarkGray]	1	4								11	11	11	41.6	41.6	41.6	28.906	0	115.87	1795100000	129	22.76387	23.50519	22.15715	24.9829	25.72462	27.33881	19.83284	22.76051	20.08252	26.13512	26.15781	26.52628	22.72495	23.22798	18.91938	25.32967	24.93764	26.74201	21.9161	19.22583	21.08297	25.79187	23.77289	26.39267
	0.051112863	-0.111919403	AT4G29270.1	AT4G29270.1	"AT4G29270.1 | Symbols:  | HAD superfamily, subfamily IIIB acid phosphatase  | chr4:14423797-14424848 REVERSE LENGTH=256"	Color [DarkGray]	1	4								19	19	19	81.2	81.2	81.2	28.746	0	323.31	8335600000	554	26.17172	26.68734	24.92923	26.47265	27.51935	28.92193	26.51223	26.7803	26.2665	28.38497	27.9567	28.27434	26.31184	26.40636	24.73432	27.49617	27.49819	28.69727	26.02725	25.88981	25.04254	28.02304	27.1688	28.07273
	0.276514867	0.368829727	AT4G29350.1	AT4G29350.1	"AT4G29350.1 | Symbols: PFN2, PRO2, PRF2 | profilin 2 | chr4:14450135-14451119 FORWARD LENGTH=131"	Color [DarkGray]	1	4								4	4	4	37.4	37.4	37.4	13.998	0	14.751	230720000	39	21.67393	23.18794	22.20274	22.16728	21.58233	21.18683	20.52043	23.39482	19.55354	23.70096	22.20783	22.36097	23.20257	22.17005	22.79847	23.74888	22.38406	19.44778	23.63787	21.85905	21.26791	22.1021	19.9088	19.20352
	1.656772232	0.597108841	AT4G29410.2;AT4G29410.1	AT4G29410.2;AT4G29410.1	AT4G29410.2 | Symbols:  | Ribosomal L28e protein family | chr4:14468439-14469964 REVERSE LENGTH=143;AT4G29410.1 | Symbols:  | Ribosomal L28e protein family | chr4:14468439-14469964 REVERSE LENGTH=143	Color [DarkGray]	1	4								7	6	6	48.3	48.3	48.3	15.91	0	80.684	1069900000	105	24.24094	24.65296	24.17988	21.53953	21.53618	23.95779	25.01889	25.74601	25.80903	23.6189	21.7146	24.12756	25.0538	24.99151	24.81979	21.71632	20.45874	24.47416	25.47827	24.56776	24.69873	23.65817	19.81965	24.3084
	0.7457355	-2.258769353	AT4G30160.1;AT4G30160.2;AT5G57320.1	AT4G30160.1;AT4G30160.2	"AT4G30160.1 | Symbols: VLN4, ATVLN4 | villin 4 | chr4:14754528-14759511 FORWARD LENGTH=974;AT4G30160.2 | Symbols: VLN4 | villin 4 | chr4:14754528-14759511 FORWARD LENGTH=983"	Color [DarkGray]	1	4								16	15	15	22.6	21.5	21.5	109.33	0	145.35	382820000	36	23.78637	19.55458	22.71597	19.44119	19.56592	19.18877	24.69345	26.20179	24.80512	19.98957	23.9447	23.87396	20.8013	19.6209	18.85841	19.46475	19.70985	20.46124	21.79483	21.05351	19.58824	18.57491	20.16656	19.65898
	0.593308467	0.444807688	AT4G30170.1;AT2G18980.1;AT5G67400.1	AT4G30170.1	AT4G30170.1 | Symbols:  | Peroxidase family protein | chr4:14762922-14764482 FORWARD LENGTH=325	Color [DarkGray]	1	4								20	20	20	75.1	75.1	75.1	35.828	0	237.82	2404900000	224	24.85129	25.92151	25.24626	22.84072	23.87981	24.27587	25.69002	26.95659	26.84522	25.74963	25.16196	26.25274	25.78038	25.57678	25.99632	24.64153	18.04289	24.92846	25.89429	25.52239	26.38162	24.94055	24.92148	25.40398
	4.040241935	1.49846522	AT4G30190.1;AT4G30190.2	AT4G30190.1;AT4G30190.2	"AT4G30190.1 | Symbols: AHA2, PMA2, HA2 | H(+)-ATPase 2 | chr4:14770820-14775920 REVERSE LENGTH=948;AT4G30190.2 | Symbols: HA2 | H(+)-ATPase 2 | chr4:14770820-14775920 REVERSE LENGTH=981"	Color [DarkGray]	1	4								7	7	2	6.9	6.9	2.6	104.4	0	16.24	103410000	3	21.06835	21.32815	21.08589	18.70068	21.47408	21.65956	22.32235	20.88377	21.01071	22.75658	18.41075	18.6894	22.60623	22.62738	22.74417	19.07243	19.99866	21.01233	22.88051	22.3942	22.72527	22.64983	22.76804	20.95416
+	4.093927426	5.68620046	AT4G31300mature.3;AT4G31300mature.1;AT4G31300.3;AT4G31300.1;AT4G31300mature.2;AT4G31300.2	AT4G31300mature.3;AT4G31300mature.1;AT4G31300.3;AT4G31300.1;AT4G31300mature.2;AT4G31300.2	AT4G31300mature.3 | Symbols: PBA1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr4:15188927-15190935 FORWARD LENGTH=233;AT4G31300mature.1 | Symbols: PBA1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfam	Color [DarkGray]	1	4					PBA1;PBA1mature	CP	Beta	24	24	24	100	100	100	23.869	0	323.31	4.49E+11	3304	25.93192	25.64616	24.82275	24.41462	24.96383	26.024	35.52454	35.26485	35.18121	33.97393	33.47882	33.19928	31.11304	31.00907	31.33733	32.33855	32.72492	32.90288	30.14661	29.9881	30.64851	32.3147	33.08642	31.88359
	1.655904819	0.662328084	AT4G31490.1;AT4G31480.2;AT4G31480.1	AT4G31490.1;AT4G31480.2;AT4G31480.1	"AT4G31490.1 | Symbols:  | Coatomer, beta subunit | chr4:15269460-15272693 FORWARD LENGTH=948;AT4G31480.2 | Symbols:  | Coatomer, beta subunit | chr4:15264145-15267384 FORWARD LENGTH=948;AT4G31480.1 | Symbols:  | Coatomer, beta subunit | chr4:15264145-15267"	Color [DarkGray]	1	4								6	6	6	8.2	8.2	8.2	106.08	0	37.804	624250000	79	23.51775	23.67484	24.11523	21.55875	19.04193	23.01921	24.38299	24.91945	24.64845	24.28136	24.1979	24.021	24.42644	24.49509	24.37327	19.06755	17.32842	21.25821	24.09601	24.18	24.11448	23.83287	17.11806	23.80045
	1.263124267	-2.23157692	AT4G31530.1;AT4G31530.2	AT4G31530.1;AT4G31530.2	AT4G31530.1 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr4:15282281-15284064 FORWARD LENGTH=324;AT4G31530.2 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr4:15282281-15284064 FORWARD LENGTH=338	Color [DarkGray]	1	4								4	4	4	25	25	25	35.228	0	17.552	48506000	13	22.66217	20.86974	23.07402	21.18779	19.61236	21.0344	20.27806	19.64575	19.33253	20.57373	18.52135	17.69635	20.26602	19.03336	20.61182	18.99949	19.0053	18.88639	20.0754	21.31583	21.93179	17.59329	20.1206	19.48063
	0.457218453	-0.660175323	AT4G31580.2;AT4G31580.1	AT4G31580.2;AT4G31580.1	"AT4G31580.2 | Symbols: SRZ-22, SRZ22, RSZP22, RSZ22, At-RSZ22 | serine/arginine-rich 22 | chr4:15306983-15308064 FORWARD LENGTH=200;AT4G31580.1 | Symbols: SRZ-22, SRZ22, RSZP22, RSZ22, At-RSZ22 | serine/arginine-rich 22 | chr4:15306983-15308064 FORWARD LEN"	Color [DarkGray]	1	4								5	5	3	27.5	27.5	23	22.458	0	14.906	254720000	12	19.133	20.75313	20.28246	18.06709	23.40572	23.00395	20.12898	17.9773	19.88522	23.9753	23.0773	23.87719	19.39146	18.7132	20.0834	23.15724	19.56939	23.68775	20.14257	19.60583	20.61231	24.12749	23.57219	23.9401
	1.061566604	0.413784663	AT4G31700.1;AT4G31700.2	AT4G31700.1;AT4G31700.2	"AT4G31700.1 | Symbols: RPS6, RPS6A | ribosomal protein S6 | chr4:15346306-15347714 REVERSE LENGTH=250;AT4G31700.2 | Symbols: RPS6, RPS6A | ribosomal protein S6 | chr4:15346306-15347075 REVERSE LENGTH=188"	Color [DarkGray]	1	4								13	5	5	45.2	19.2	19.2	28.367	0	31.71	1519800000	121	24.86812	25.30826	24.86402	21.82551	21.98527	23.99747	25.68795	26.41264	26.3639	24.38302	22.96995	24.27147	25.34882	25.64215	25.29078	24.14037	19.47944	24.41611	25.46407	25.13733	25.46243	24.37025	18.82956	24.41975
	0.475935875	-0.872203191	AT4G31990.4;AT4G31990.2;AT4G31990.1;AT4G31990.3	AT4G31990.4;AT4G31990.2;AT4G31990.1;AT4G31990.3	"AT4G31990.4 | Symbols: ASP5 | aspartate aminotransferase 5 | chr4:15471074-15473521 REVERSE LENGTH=448;AT4G31990.2 | Symbols: ASP5, AAT3, ATAAT1 | aspartate aminotransferase 5 | chr4:15471074-15473521 REVERSE LENGTH=453;AT4G31990.1 | Symbols: ASP5, AAT3, A"	Color [DarkGray]	1	4								4	4	4	11.2	11.2	11.2	49.324	0	8.577	115010000	15	21.41993	22.4259	22.09088	20.87954	20.91804	21.06036	21.0193	23.50805	20.06736	22.81761	20.14077	20.23268	21.83515	19.6307	21.85426	23.70261	19.82944	19.36309	23.18573	20.68621	21.87849	20.10042	19.81933	22.00929
	0.746867027	0.681369146	AT4G32460.2;AT4G32460.1	AT4G32460.2;AT4G32460.1	"AT4G32460.2 | Symbols:  | Protein of unknown function, DUF642 | chr4:15663036-15664859 REVERSE LENGTH=365;AT4G32460.1 | Symbols:  | Protein of unknown function, DUF642 | chr4:15663036-15664859 REVERSE LENGTH=365"	Color [DarkGray]	1	4								4	4	4	17	17	17	39.818	0	16.235	192510000	25	21.40904	22.11835	22.47173	19.68531	21.32197	23.3025	19.03695	21.87725	20.91862	22.75756	20.63375	22.72286	22.5596	23.21336	22.27028	22.65771	16.75383	23.08896	22.5704	21.94525	22.68963	22.24285	21.76713	21.98165
	0.261303837	-0.468014399	AT4G33010.1;AT4G33010.2;AT2G26080.1	AT4G33010.1;AT4G33010.2;AT2G26080.1	"AT4G33010.1 | Symbols: AtGLDP1, GLDP1 | glycine decarboxylase P-protein 1 | chr4:15926852-15931150 REVERSE LENGTH=1037;AT4G33010.2 | Symbols: AtGLDP1, GLDP1 | glycine decarboxylase P-protein 1 | chr4:15927133-15931150 REVERSE LENGTH=976;AT2G26080.1 | Symbo"	Color [DarkGray]	1	4								4	4	4	7.7	7.7	7.7	112.92	0	12.051	97198000	13	21.62455	21.85999	21.27381	21.92442	21.27652	21.14027	18.93159	22.11457	19.35186	20.63444	19.55826	19.90615	19.8257	21.32926	22.19934	23.69317	19.78307	19.31036	22.70817	19.12777	21.01345	19.77765	20.60273	19.84074
	1.03602509	-0.968588511	AT4G33070.1;AT5G01320.1;AT5G54960.1	AT4G33070.1;AT5G01320.1;AT5G54960.1	AT4G33070.1 | Symbols:  | Thiamine pyrophosphate dependent pyruvate decarboxylase family protein | chr4:15952519-15954676 REVERSE LENGTH=607;AT5G01320.1 | Symbols:  | Thiamine pyrophosphate dependent pyruvate decarboxylase family protein | chr5:129484-1316	Color [DarkGray]	1	4								2	2	2	5.4	5.4	5.4	66.212	0.0010101	3.3733	12746000	2	20.95596	19.7454	20.4346	19.47698	18.78692	19.56792	21.10591	21.36046	21.11794	20.13486	17.47071	20.46343	19.93236	19.07777	19.22005	19.98413	18.48055	20.42161	20.31526	19.90473	20.37453	20.32851	18.64957	19.31925
