LFQ intensity Col0_Minus_BR1_TR1	LFQ intensity Col0_Minus_BR1_TR2	LFQ intensity Col0_Minus_BR2_TR1	LFQ intensity Col0_Minus_BR2_TR2	LFQ intensity Col0_Minus_BR3_TR1	LFQ intensity Col0_Minus_BR3_TR2	LFQ intensity Col0_Plus_BR1_TR1	LFQ intensity Col0_Plus_BR1_TR2	LFQ intensity Col0_Plus_BR2_TR1	LFQ intensity Col0_Plus_BR2_TR2	LFQ intensity Col0_Plus_BR3_TR1	LFQ intensity Col0_Plus_BR3_TR2	LFQ intensity PAG1_Minus_BR1_TR1	LFQ intensity PAG1_Minus_BR1_TR2	LFQ intensity PAG1_Minus_BR2_TR1	LFQ intensity PAG1_Minus_BR2_TR2	LFQ intensity PAG1_Minus_BR3_TR1	LFQ intensity PAG1_Minus_BR3_TR2	LFQ intensity PAG1_Plus_BR1_TR1	LFQ intensity PAG1_Plus_BR1_TR2	LFQ intensity PAG1_Plus_BR2_TR1	LFQ intensity PAG1_Plus_BR2_TR2	LFQ intensity PAG1_Plus_BR3_TR1	LFQ intensity PAG1_Plus_BR3_TR2	LFQ intensity RPT4a_Minus_BR1_TR1	LFQ intensity RPT4a_Minus_BR1_TR2	LFQ intensity RPT4a_Minus_BR2_TR1	LFQ intensity RPT4a_Minus_BR2_TR2	LFQ intensity RPT4a_Minus_BR3_TR1	LFQ intensity RPT4a_Minus_BR3_TR2	LFQ intensity RPT4a_Plus_BR1_TR1	LFQ intensity RPT4a_Plus_BR1_TR2	LFQ intensity RPT4a_Plus_BR2_TR1	LFQ intensity RPT4a_Plus_BR2_TR2	LFQ intensity RPT4a_Plus_BR3_TR1	LFQ intensity RPT4a_Plus_BR3_TR2	LFQ intensity RPT4b_Minus_BR1_TR1	LFQ intensity RPT4b_Minus_BR1_TR2	LFQ intensity RPT4b_Minus_BR2_TR1	LFQ intensity RPT4b_Minus_BR2_TR2	LFQ intensity RPT4b_Minus_BR3_TR1	LFQ intensity RPT4b_Minus_BR3_TR2	LFQ intensity RPT4b_Plus_BR1_TR1	LFQ intensity RPT4b_Plus_BR1_TR2	LFQ intensity RPT4b_Plus_BR2_TR1	LFQ intensity RPT4b_Plus_BR2_TR2	LFQ intensity RPT4b_Plus_BR3_TR1	LFQ intensity RPT4b_Plus_BR3_TR2	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
32886000	36734000	48289000	38802000	24321000	21563000	2607400	5547700	3926200	4403600	18729000	16890000	52759000	52932000	117980000	87213000	98846000	49258000	0	0	0	0	4599300	0	53638000	46651000	62283000	43334000	31922000	32421000	0	0	0	0	7480200	16714000	59549000	53408000	43484000	56266000	64340000	44476000	0	5795000	0	0	8155900	13949000							8	8	8	40.2	40.2	40.2	19.551	0	57.607	1362200000	105	AT5G52650.1;AT4G25740.1;AT4G25740.2	AT5G52650.1;AT4G25740.1;AT4G25740.2	AT5G52650.1 | Symbols:  | RNA binding Plectin/S10 domain-containing protein | chr5:21355781-21357003 REVERSE LENGTH=179;AT4G25740.1 | Symbols:  | RNA binding Plectin/S10 domain-containing protein | chr4:13107488-13108751 REVERSE LENGTH=177;AT4G25740.2 | Sy
2737200	0	0	0	0	0	2176900	0	3105400	3241500	2836700	3452200	3895200	0	2812800	0	4295500	4342000	0	0	0	0	0	0	4780200	5394500	4585300	3909700	3374800	3877000	0	0	0	0	0	0	3188300	2598400	2381600	0	3324800	0	3950400	0	4595000	0	0	4446700							2	2	2	14.2	14.2	14.2	19.179	0	10.574	83302000	4	AT5G52840.1	AT5G52840.1	AT5G52840.1 | Symbols:  | NADH-ubiquinone oxidoreductase-related | chr5:21413718-21414794 FORWARD LENGTH=169
16495000	19716000	25956000	19062000	23941000	25812000	8739500	10693000	8671800	5227600	13333000	15012000	60544000	45237000	69549000	68290000	38264000	170510000	23660000	22131000	0	0	23341000	17812000	20108000	17046000	20335000	17892000	17440000	29315000	9842700	18878000	0	3246500	9090600	0	28658000	28583000	14075000	15910000	23331000	28805000	14351000	18692000	0	0	8304500	19534000							12	12	12	17.9	17.9	17.9	96.258	0	76.24	1106800000	116	AT5G53480.1	AT5G53480.1	AT5G53480.1 | Symbols:  | ARM repeat superfamily protein | chr5:21714016-21716709 FORWARD LENGTH=870
0	0	4686600	1957700	3950700	3760700	0	0	0	0	2574600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4568500	3803700	0	0	0	0	0	0	0	0	0	0							1	1	1	8.9	8.9	8.9	25.573	0	3.456	25303000	4	AT5G53490.2;AT5G53490.1;AT5G53490.3	AT5G53490.2;AT5G53490.1;AT5G53490.3	AT5G53490.2 | Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr5:21723488-21724621 REVERSE LENGTH=235;AT5G53490.1 | Symbols:  | Tetratricopeptide repeat (TPR)-like superfamily protein | chr5:21723488-21724621 REVERSE LENGTH=236;AT5G
3093500	0	4733400	6263700	4925400	2547200	6439300	13475000	4104500	3086500	1869000	9182500	0	0	16675000	16139000	3357800	0	13803000	8783100	7294600	4988100	0	5358000	6361800	0	3436700	0	4881200	0	8962800	15531000	0	0	0	0	11647000	9211100	0	0	5146800	1797800	4530800	0	0	0	0	3366200							5	5	5	17.9	17.9	17.9	39.618	0	11.7	210990000	28	AT5G54160.1	AT5G54160.1	AT5G54160.1 | Symbols: ATOMT1, OMT1 | O-methyltransferase 1 | chr5:21982075-21984167 FORWARD LENGTH=363
0	0	0	0	5336400	5828800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							2	2	2	9.1	9.1	9.1	26.202	0	6.962	11165000	4	AT5G54430.1	AT5G54430.1	AT5G54430.1 | Symbols: ATPHOS32, PHOS32 | Adenine nucleotide alpha hydrolases-like superfamily protein | chr5:22097563-22099693 REVERSE LENGTH=242
7498200	0	9704000	0	7765400	7235900	8928600	0	2030400	0	5616600	7879400	0	0	14705000	18369000	20323000	19945000	66607000	62251000	75640000	60884000	47523000	48500000	0	0	0	0	16010000	0	32092000	23509000	33424000	29702000	30732000	29933000	13135000	11652000	9298500	0	0	12301000	16176000	20863000	38938000	41732000	14008000	13689000							3	3	3	17.2	17.2	17.2	21.796	0	7.1893	878600000	17	AT5G54500.1;AT5G54500.2;AT4G27270.1	AT5G54500.1;AT5G54500.2;AT4G27270.1	AT5G54500.1 | Symbols: FQR1 | flavodoxin-like quinone reductase 1 | chr5:22124674-22126256 FORWARD LENGTH=204;AT5G54500.2 | Symbols: FQR1 | flavodoxin-like quinone reductase 1 | chr5:22124674-22126435 FORWARD LENGTH=244;AT4G27270.1 | Symbols:  | Quinone re
4872500	6030500	8189000	6885300	10536000	11346000	0	0	0	0	10060000	6010600	15179000	16302000	40497000	22851000	0	0	0	0	0	0	6464300	5105100	13902000	17214000	18818000	16993000	7677700	13360000	0	0	0	0	0	0	16035000	15737000	18402000	17481000	19755000	13698000	0	0	12487000	4099200	14179000	12372000							4	4	4	27.8	27.8	27.8	21.976	0	18.348	402540000	40	AT5G54600.1;AT5G54600.2	AT5G54600.1;AT5G54600.2	AT5G54600.1 | Symbols:  | Translation protein SH3-like family protein | chr5:22183046-22184403 FORWARD LENGTH=198;AT5G54600.2 | Symbols:  | Translation protein SH3-like family protein | chr5:22183046-22184403 FORWARD LENGTH=179
2564600	0	3263100	0	2907800	0	0	2272800	0	0	0	0	0	0	4189200	12338000	0	4638400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	3.7	3.7	3.7	36.664	0.0067633	2.8872	32174000	1	AT5G54770.1	AT5G54770.1	AT5G54770.1 | Symbols: THI1, TZ, THI4 | thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4) | chr5:22246634-22247891 FORWARD LENGTH=349
12013000	5930600	13477000	10576000	13813000	10763000	3388000	3039300	3936800	1062300	13626000	13582000	17003000	11491000	10257000	14885000	35586000	17601000	9681300	0	0	0	7640400	3429400	16042000	13842000	12588000	11812000	15643000	8824500	0	0	0	0	0	0	17421000	17061000	12908000	10102000	10952000	24152000	5047500	6357600	0	0	5369600	0							6	6	6	12.7	12.7	12.7	50.133	0	20.813	420900000	36	AT5G55070.1;AT4G26910.3;AT4G26910.2;AT4G26910.1	AT5G55070.1;AT4G26910.3;AT4G26910.2;AT4G26910.1	AT5G55070.1 | Symbols:  | Dihydrolipoamide succinyltransferase | chr5:22347637-22350409 FORWARD LENGTH=464;AT4G26910.3 | Symbols:  | Dihydrolipoamide succinyltransferase | chr4:13520127-13522055 REVERSE LENGTH=365;AT4G26910.2 | Symbols:  | Dihydrolipoamide
0	0	0	0	0	0	0	0	0	0	0	0	30741000	0	9876200	9000400	7404300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026600	1721600	0	0	0	0	0	0	0	0	2817000	1570300	0	0	0							10	10	10	21.8	21.8	21.8	61.733	0	16.551	123800000	15	AT5G55220.1	AT5G55220.1	AT5G55220.1 | Symbols:  | trigger factor type chaperone family protein | chr5:22397677-22400678 FORWARD LENGTH=547
0	0	0	0	1999100	1983800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1803100	0	0	0	0	0	0	0	0	0	0	2264700	0	0	0	0	0	0	0							1	1	1	3.7	3.7	3.7	45.564	0	9.0772	8050800	1	AT5G55280.1	AT5G55280.1	AT5G55280.1 | Symbols: FTSZ1-1, ATFTSZ1-1, CPFTSZ | homolog of bacterial cytokinesis Z-ring protein FTSZ 1-1 | chr5:22420740-22422527 REVERSE LENGTH=433
0	0	0	0	0	0	1042800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3446900	0	0	0	0	0	0	0	0	0	0	0	2381500	0	0	0	0							1	1	1	2.7	2.7	2.7	87.206	0	3.4588	6871200	2	AT5G55660.1	AT5G55660.1	AT5G55660.1 | Symbols:  | DEK domain-containing chromatin associated protein | chr5:22539375-22543142 FORWARD LENGTH=778
0	0	0	0	2314500	1800800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							27	1	1	40.1	2.3	2.3	80.051	0	7.8728	4115200	1	AT5G56010.1;AT5G56000.1	AT5G56010.1;AT5G56000.1	AT5G56010.1 | Symbols: HSP81-3, Hsp81.3, AtHsp90-3, AtHsp90.3 | heat shock protein 81-3 | chr5:22681410-22683911 FORWARD LENGTH=699;AT5G56000.1 | Symbols: Hsp81.4, AtHsp90.4 | HEAT SHOCK PROTEIN 81.4 | chr5:22677602-22680067 REVERSE LENGTH=699
2619300	2418300	2416400	2445700	0	4237200	0	0	0	0	0	0	0	0	3580200	0	0	0	0	0	0	0	0	0	3599300	0	0	0	0	0	0	0	0	0	0	0	3977000	5340000	0	0	4259600	3943400	0	0	0	0	0	0							27	27	1	40.1	40.1	2.3	80.063	0	323.31	38836000	7	AT5G56030.1;AT5G56030.2	AT5G56030.1;AT5G56030.2	AT5G56030.1 | Symbols: HSP81-2, ERD8, HSP90.2, AtHsp90.2 | heat shock protein 81-2 | chr5:22686923-22689433 FORWARD LENGTH=699;AT5G56030.2 | Symbols: HSP81-2 | heat shock protein 81-2 | chr5:22686923-22689433 FORWARD LENGTH=728
4940500	4733700	4842000	4222900	5853800	5527900	0	0	0	0	0	0	8159100	6940900	12155000	0	7990000	12989000	0	0	0	0	0	0	7898300	0	8621300	8722600	6549200	0	3349500	0	0	0	0	0	5676000	6863800	0	4333800	5356300	6147500	0	0	0	0	0	0							6	6	6	16.7	16.7	16.7	53.481	0	26.779	141870000	15	AT5G56630.1;AT4G26270.1;AT4G32840.1;AT4G29220.1;AT5G61580.2;AT5G61580.1;AT5G47810.1;AT2G22480.1	AT5G56630.1;AT4G26270.1;AT4G32840.1	AT5G56630.1 | Symbols: PFK7 | phosphofructokinase 7 | chr5:22924311-22926728 FORWARD LENGTH=485;AT4G26270.1 | Symbols: PFK3 | phosphofructokinase 3 | chr4:13301094-13304030 REVERSE LENGTH=489;AT4G32840.1 | Symbols: PFK6 | phosphofructokinase 6 | chr4:15845
18629000	20675000	24920000	21668000	17558000	0	4854600	4236500	6066700	5621400	14138000	18144000	19955000	0	26324000	33000000	48927000	39606000	20333000	0	0	7034900	12098000	0	27188000	25249000	22187000	21523000	17735000	22706000	13781000	9287300	0	0	14009000	0	27353000	16958000	12714000	19327000	29675000	0	17911000	22833000	0	0	19482000	27910000							4	4	4	39.3	39.3	39.3	8.9448	0	24.855	731620000	32	AT5G57290.2;AT5G57290.3;AT5G57290.1	AT5G57290.2;AT5G57290.3;AT5G57290.1	AT5G57290.2 | Symbols:  | 60S acidic ribosomal protein family | chr5:23207089-23207835 REVERSE LENGTH=89;AT5G57290.3 | Symbols:  | 60S acidic ribosomal protein family | chr5:23207049-23207835 REVERSE LENGTH=119;AT5G57290.1 | Symbols:  | 60S acidic ribosoma
0	0	2015800	0	0	0	0	0	0	0	0	1042800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	2.5	2.5	2.5	53.719	0	5.2686	3058600	3	AT5G57655.2	AT5G57655.2	AT5G57655.2 | Symbols:  | xylose isomerase family protein | chr5:23347030-23349805 FORWARD LENGTH=477
0	0	0	0	981810	0	0	0	0	0	0	0	1379400	0	3411600	0	3290700	0	0	0	0	0	0	0	0	1824600	0	0	0	0	0	0	0	0	0	0	2936400	1483200	0	0	0	984050	0	0	0	0	0	0							2	2	2	3.9	3.9	3.9	85.157	0	3.8116	16292000	4	AT5G57870.2;AT5G57870.1	AT5G57870.2;AT5G57870.1	AT5G57870.2 | Symbols: eIFiso4G1 | MIF4G domain-containing protein / MA3 domain-containing protein | chr5:23439755-23443433 FORWARD LENGTH=776;AT5G57870.1 | Symbols: eIFiso4G1 | MIF4G domain-containing protein / MA3 domain-containing protein | chr5:2343975
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73245000	0	0	0	0	0	93660000	87974000	83624000	67196000	69083000	89915000	464730000	470120000	649050000	602730000	764470000	755300000	45431000	39012000	27715000	21921000	41944000	34213000	194550000	169570000	439800000	321900000	190980000	187760000				Nas2	PIP_RP	Assembly	11	11	11	60.8	60.8	60.8	24.262	0	323.31	6020600000	194	AT5G57950.1	AT5G57950.1	AT5G57950.1 | Symbols:  | 26S proteasome regulatory subunit, putative | chr5:23460765-23462128 FORWARD LENGTH=227
179190000	202510000	178250000	190710000	135460000	173470000	48859000	46653000	103820000	98870000	120770000	120700000	7654800000	7237800000	4140600000	4622500000	11241000000	9933500000	19986000000	19318000000	11108000000	11054000000	10011000000	10193000000	32388000000	31339000000	29097000000	28862000000	22377000000	25354000000	21976000000	24510000000	38635000000	35840000000	34253000000	36678000000	18037000000	16436000000	13338000000	14852000000	16523000000	14318000000	19397000000	18256000000	40139000000	38922000000	16746000000	18559000000				RPT3	RP	RPT	57	56	56	98	98	98	45.751	0	323.31	763000000000	8481	AT5G58290.1;AT4G27680.1;AT5G53540.1	AT5G58290.1	AT5G58290.1 | Symbols: RPT3 | regulatory particle triple-A ATPase 3 | chr5:23569155-23571116 FORWARD LENGTH=408
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			
