Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	1.66193255464696	0.86664326985677	AT5G02870.1;AT5G02870.2	AT5G02870.1;AT5G02870.2	AT5G02870.1 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=407;AT5G02870.2 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=406	Color [DarkGray]	1	4							22	7	7	56	18.2	18.2	44.721	0	72.457	2711100000	238	25.52656	25.95536	25.59541	22.88284	23.86554	25.45983	26.16562	26.76106	26.75059	25.96979	24.03414	25.83933	26.35513	26.24939	25.66718	25.02391	19.34067	25.83566	26.38992	25.93752	26.28537	25.7058	19.65245	26.1642
	2.32173549545192	3.00061925252279	AT5G02960.1;AT3G09680.1	AT5G02960.1;AT3G09680.1	AT5G02960.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr5:693280-694396 REVERSE LENGTH=142;AT3G09680.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr3:2969197-2970291 REVERSE LENGTH=142	Color [DarkGray]	1	4							9	9	9	50	50	50	15.735	0	60.202	1048100000	70	23.69705	23.86044	22.31853	19.8256	19.99247	21.65557	25.93636	26.63532	26.30619	20.78506	22.00887	21.65046	25.70675	24.59932	23.76476	21.95755	20.4404	19.97118	25.96164	24.88548	23.94272	21.36494	19.71383	21.11785
	0.347229478673145	-1.3723316192627	AT5G03290.1	AT5G03290.1	AT5G03290.1 | Symbols: IDH-V | isocitrate dehydrogenase V | chr5:794043-795939 FORWARD LENGTH=374	Color [DarkGray]	1	4							6	6	4	23.3	23.3	16	40.624	0	18.938	145080000	21	22.25202	21.28373	23.69767	19.79675	22.20389	20.24017	19.34852	19.77667	23.99124	20.12512	18.64316	19.25764	22.91483	19.35405	23.46066	19.47421	19.2834	20.11071	22.56839	19.87607	22.77559	19.58161	19.71329	22.96961
	0.208315049288165	-0.664585749308269	AT5G03630.1	AT5G03630.1	AT5G03630.1 | Symbols: ATMDAR2 | Pyridine nucleotide-disulphide oxidoreductase family protein | chr5:922378-924616 REVERSE LENGTH=435	Color [DarkGray]	1	4							2	2	2	8.5	8.5	8.5	47.479	0	7.4616	103310000	13	22.29047	22.189	21.23673	22.22906	19.29161	21.43191	19.93069	23.61321	20.17854	23.59104	19.82259	19.66739	22.85009	19.77073	19.61951	23.51159	19.3459	19.76153	22.60712	19.20268	20.09619	19.63343	19.73215	18.52616
	0.0307061483524246	-0.124499003092446	AT5G03940.1	AT5G03940.1	AT5G03940.1 | Symbols: FFC, 54CP, CPSRP54, SRP54CP | chloroplast signal recognition particle 54 kDa subunit | chr5:1060265-1063257 REVERSE LENGTH=564	Color [DarkGray]	1	4							9	9	9	22.9	22.9	22.9	61.232	0	31.346	115430000	25	21.06779	19.23024	23.45091	19.05412	20.01661	21.56641	19.94256	21.45814	21.97474	21.13974	21.71444	19.8139	22.50106	20.90455	22.24395	18.81005	19.34536	20.51366	22.53032	21.3131	23.12542	19.56496	19.77704	22.08388
	0.706737516231658	-1.81939888000488	AT5G04140.1;AT5G04140.2;AT2G41220.1	AT5G04140.1;AT5G04140.2	AT5G04140.1 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1622;AT5G04140.2 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1648	Color [DarkGray]	1	4							13	13	13	12.5	12.5	12.5	176.75	0	42.855	295120000	52	22.7407	23.19958	22.90599	22.55723	21.97498	22.43703	20.78193	23.30249	19.30365	23.2887	20.45581	20.34265	23.48262	23.32608	23.34312	24.1965	24.43288	23.60264	23.73594	19.54718	22.86449	23.1931	18.79874	20.3137
	0.0883973112567084	-0.196784337361652	AT5G04280.1	AT5G04280.1	AT5G04280.1 | Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain | chr5:1192461-1195413 FORWARD LENGTH=310	Color [DarkGray]	1	4							1	1	1	5.5	5.5	5.5	33.486	0.0039487	3.0642	18480000	6	21.07509	18.92118	21.16589	19.31657	19.52112	21.6676	20.12479	20.73391	19.7131	20.47746	20.2057	19.69699	19.30977	18.41626	21.83329	20.16672	19.36456	19.2587	21.70257	19.89419	18.94691	20.23364	19.29294	18.69316
	1.5741779629289	1.00490188598633	AT5G04430.1;AT5G04430.2	AT5G04430.1;AT5G04430.2	AT5G04430.1 | Symbols: BTR1, BTR1S | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=313;AT5G04430.2 | Symbols: BTR1, BTR1L | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=334	Color [DarkGray]	1	4							6	6	6	23.6	23.6	23.6	33.82	0	18.706	167300000	11	22.46171	21.90213	22.91346	19.41042	21.55843	22.00959	23.45914	23.44771	23.38516	20.54371	20.44475	20.68966	22.69439	20.40374	22.52241	18.93284	19.41028	20.41061	23.06561	22.28266	23.51472	23.04055	20.2943	22.4524
	0.160148735797676	0.820224126180012	AT5G04590.1	AT5G04590.1	AT5G04590.1 | Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642	Color [DarkGray]	1	4							2	2	2	7.2	7.2	7.2	71.949	0	19.745	113940000	13	20.14034	22.02588	20.20295	20.38932	20.9686	20.15549	17.98125	23.67944	23.16915	23.56384	18.65287	21.43959	22.41563	19.64354	21.68997	22.74007	18.41396	20.03783	22.63222	19.31369	20.59195	20.31378	18.53329	19.21364
	0.0893040425227712	-0.133591969807942	AT5G04740.1;AT5G04740.2	AT5G04740.1	AT5G04740.1 | Symbols:  | ACT domain-containing protein | chr5:1368713-1371391 REVERSE LENGTH=301	Color [DarkGray]	1	4							8	8	8	31.2	31.2	31.2	33.242	0	17.593	418900000	42	23.73789	23.10889	24.87928	18.76439	22.84408	22.44866	23.55403	23.97106	23.80019	18.55397	21.07358	20.0417	23.96175	23.14187	24.03983	24.29978	18.91726	19.61837	23.49421	23.37461	23.52804	19.17582	18.70923	23.78652
	1.18079556139924	-0.616365432739258	AT5G05180.2;AT5G05180.1	AT5G05180.2;AT5G05180.1	AT5G05180.2 | Symbols:  | unknown protein;BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G10880.1);Has 50151 Blast hits to 28081 proteins in 1838 species: Archae - 860;Bacteria - 6013;Metazoa - 25867;Fungi - 3836;Plants - 2236;	Color [DarkGray]	1	4							1	1	1	2.5	2.5	2.5	47.119	0.0084112	2.703	530060000	15	20.08187	20.1065	20.18312	19.7491	19.13324	19.10995	19.31237	19.21856	19.99147	25.36767	24.48798	24.29757	19.7894	18.75502	18.63258	24.99481	25.07364	24.90376	18.24833	19.99721	19.6477	24.1713	25.45534	23.30791
+	3.0512184823431	5.73652267456055	AT5G05780.1;AT5G05780.2	AT5G05780.1;AT5G05780.2	AT5G05780.1 | Symbols: RPN8A, AE3, ATHMOV34 | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=308;AT5G05780.2 | Symbols: RPN8A | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=305	Color [DarkGray]	1	4					RPN8a	RP	28	28	14	83.1	83.1	53.9	34.728	0	323.31	88236000000	1529	25.24603	24.38054	23.34169	19.33553	21.78676	23.70055	30.32643	29.38765	30.46375	30.48942	30.05919	30.1677	32.2449	32.09789	31.65004	31.06091	31.6767	31.75439	31.26643	31.05825	30.93522	30.94858	31.64685	30.60492
	1.84660901223094	-1.56698799133301	AT5G06290.1	AT5G06290.1	AT5G06290.1 | Symbols: 2-Cys Prx B, 2CPB | 2-cysteine peroxiredoxin B | chr5:1919380-1921211 FORWARD LENGTH=273	Color [DarkGray]	1	4							6	2	2	37	14.3	14.3	29.78	0	5.2856	63426000	18	20.95609	21.70289	21.47598	21.60717	20.35842	21.49713	19.53229	19.47937	20.42234	22.07975	19.28286	20.10652	21.91262	20.12439	21.74004	22.20386	19.93707	20.22918	22.37784	18.91201	19.61106	19.57798	19.28889	19.57138
	0.00153453146220277	-0.00447400410969934	AT5G08280.1	AT5G08280.1	AT5G08280.1 | Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663763-2665596 REVERSE LENGTH=382	Color [DarkGray]	1	4							1	1	1	3.1	3.1	3.1	41.043	0.009311	2.6503	15862000	1	20.30783	20.82532	21.11978	19.97137	18.90091	18.93047	22.0155	21.26888	18.95513	19.00493	21.5447	18.15982	18.78787	20.86072	20.97316	17.51009	18.14363	20.0199	21.46777	18.38067	19.22679	19.72179	20.42292	19.17263
	3.16148977723847	1.37624231974284	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2825739-2828352 FORWARD LENGTH=556;AT5G08670.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2818395-2821149 REVERSE LENGTH=556;AT5G08680.1 | Symbols:  | ATP synthase alp	Color [DarkGray]	1	4							16	15	15	45.7	43.7	43.7	59.712	0	140.53	1694600000	165	23.98855	24.27419	24.03283	23.26419	24.32065	24.64926	25.31443	25.41263	25.69722	25.59485	24.89285	25.151	25.58642	25.15023	25.40495	24.09636	22.50724	25.34225	25.12908	24.82324	25.31855	25.44647	25.97336	25.61883
	1.52347608298387	1.38167444864909	AT5G09590.1	AT5G09590.1	AT5G09590.1 | Symbols: MTHSC70-2, HSC70-5 | mitochondrial HSO70 2 | chr5:2975721-2978508 FORWARD LENGTH=682	Color [DarkGray]	1	4							7	5	5	14.8	11.1	11.1	72.99	0	17.725	37077000	13	19.78585	21.02776	21.05606	19.55633	19.96551	19.89696	22.01397	21.99464	22.00609	19.43097	19.74977	18.60104	21.57916	20.75115	18.80429	20.17677	18.3228	20.84681	20.65831	19.22816	19.73408	20.24076	20.35607	19.67569
	0.0785939191610943	-0.215255101521809	AT5G09650.1	AT5G09650.1	AT5G09650.1 | Symbols: AtPPa6, PPa6 | pyrophosphorylase 6 | chr5:2991331-2993117 REVERSE LENGTH=300	Color [DarkGray]	1	4							2	2	2	7.7	7.7	7.7	33.38	0	6.7356	190680000	40	21.36967	22.24791	21.85499	21.83022	22.31689	21.89968	19.86596	23.04898	21.91185	23.26299	22.59642	21.66718	22.41962	21.79618	22.29439	23.17282	22.08076	18.28576	22.33154	21.56602	21.45423	21.79361	21.99979	21.74508
	1.99411454924539	-1.16542816162109	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4;AT2G22780.1	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4	AT5G09660.2 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995169 REVERSE LENGTH=333;AT5G09660.1 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995551 REVERSE LENGTH=354;AT5G09660.3 | Symbols: PMDH2 | p	Color [DarkGray]	1	4							5	5	5	22.5	22.5	22.5	34.975	0	11.47	52791000	14	21.45559	21.40956	21.7453	20.87955	20.60964	22.16441	20.46137	19.9333	20.7195	22.29025	20.00131	19.01786	21.43563	18.32286	21.1283	21.82528	18.91314	19.94365	21.94607	20.08492	19.17215	19.60703	20.20866	20.19986
	0.966934060112436	1.80220286051432	AT5G09810.1	AT5G09810.1	AT5G09810.1 | Symbols: ACT7 | actin 7 | chr5:3052809-3054220 FORWARD LENGTH=377	Color [DarkGray]	1	4							32	20	12	81.2	64.7	33.7	41.735	0	323.31	4381200000	281	27.14046	25.53175	26.19629	23.79127	23.95968	24.1909	27.45733	29.56257	27.2552	25.25452	26.22175	27.43533	26.0036	25.62778	25.84305	25.043	24.5686	19.10976	26.07769	24.89223	25.71658	24.07953	18.4921	23.24602
+	3.80679722273081	5.42317644755046	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434 REVERSE LENGTH=442;AT5G09900.2 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434	Color [DarkGray]	1	4					RPN5a	RP	71	71	47	93.2	93.2	76.9	50.837	0	323.31	219940000000	4315	26.27946	25.79519	25.58843	24.06639	26.05939	25.6641	31.21022	30.79171	31.93068	32.56366	31.69693	31.55243	33.32798	33.18407	32.9468	32.18539	32.75957	33.11387	32.65878	32.14211	32.39011	32.25125	32.99448	31.91908
	2.03745366857765	0.954610188802082	AT5G10360.1;AT5G10360.2	AT5G10360.1;AT5G10360.2	AT5G10360.1 | Symbols: EMB3010, RPS6B | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=249;AT5G10360.2 | Symbols: EMB3010 | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=197	Color [DarkGray]	1	4							13	13	5	49.8	49.8	23.7	28.162	0	225.94	2096600000	123	25.11219	25.79717	25.47071	22.1021	22.52833	24.47736	26.36042	26.3857	26.49778	25.52839	23.87408	25.21034	25.91503	25.78861	25.94112	24.35036	20.06806	24.37162	26.26633	25.76416	25.84235	25.01215	22.85588	24.99438
	0.670481045474645	0.422563552856445	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=248;AT5G10450.2 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=246;AT5G10450.3 | Symbol	Color [DarkGray]	1	4							9	8	6	45.2	41.9	30.2	27.975	0	69.687	1048400000	127	24.22898	24.83538	24.75072	23.38977	23.69461	23.61855	24.63108	25.36571	25.08598	24.49015	23.86751	24.14792	24.86488	24.57051	24.74197	24.9145	24.29502	23.94628	24.93992	24.34701	24.53916	24.29002	19.72817	23.60826
	0.215274097228581	-0.888662974039711	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3567389-3570686 FORWARD LENGTH=427;AT5G11170.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3553334-3556646 FORWARD LENGTH=427;AT5G11200.3 | Symbols:  | DEAD/DEA	Color [DarkGray]	1	4							5	5	5	19.4	19.4	19.4	48.337	0	10.618	288240000	15	22.4208	22.58223	22.529	22.71023	23.21268	22.9032	18.42274	23.02462	23.41867	23.01089	21.9338	19.61232	22.83471	22.57678	22.60306	23.50046	22.5667	20.08077	22.9246	22.27921	22.53181	23.56245	23.33306	23.03148
	0.703190665242187	-1.31061871846517	AT5G11420.1;AT5G25460.1	AT5G11420.1;AT5G25460.1	AT5G11420.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:3644655-3646991 FORWARD LENGTH=366;AT5G25460.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:8863430-8865394 FORWARD LENGTH=369	Color [DarkGray]	1	4							4	4	4	11.7	11.7	11.7	39.64	0	14.05	258150000	19	22.10156	22.14397	22.90997	22.66944	22.76169	23.62827	19.63604	22.43398	21.15362	23.477	22.90397	23.35788	23.09664	22.77569	22.81736	23.71487	19.99998	22.58357	22.28845	22.17324	22.99922	22.87795	20.91886	22.84166
	0.00833468820288243	-0.0414721171061174	AT5G11670.1;AT5G25880.1;AT2G19900.1;AT1G79750.1	AT5G11670.1	AT5G11670.1 | Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588	Color [DarkGray]	1	4							6	6	6	16.3	16.3	16.3	64.412	0	31.44	229700000	26	22.69305	22.83165	22.59151	22.73129	21.97425	21.4436	19.41341	24.592	23.98639	23.20896	19.24661	22.60672	18.96212	19.33741	21.76638	23.61863	19.84986	19.84253	22.89811	19.57898	22.41774	20.58136	21.02046	18.90426
	1.37442934670025	1.32248560587565	AT5G11710.1	AT5G11710.1	AT5G11710.1 | Symbols:  | ENTH/VHS family protein | chr5:3772981-3776316 FORWARD LENGTH=560	Color [DarkGray]	1	4							9	9	9	19.3	19.3	19.3	60.634	0	34.561	516570000	62	22.70124	23.79596	22.97696	19.59785	23.69868	23.21619	24.63121	24.91921	23.8912	20.03858	19.24453	23.58372	23.75604	23.95015	22.31534	20.06359	18.10167	21.26599	24.30356	24.30772	23.64421	22.77703	23.13666	23.84012
	0.147073467674768	-0.29309590657552	AT5G12110.1	AT5G12110.1	AT5G12110.1 | Symbols:  | Glutathione S-transferase, C-terminal-like;Translation elongation  factor EF1B/ribosomal protein S6 | chr5:3914483-3915732 FORWARD LENGTH=228	Color [DarkGray]	1	4							3	1	1	17.5	7.5	7.5	24.788	0	3.6736	15448000	2	20.05695	21.08013	21.56676	18.35092	18.64514	20.30508	19.42258	21.18229	21.21969	20.82778	18.79682	20.38445	18.61876	20.46137	18.46593	20.04171	19.36052	18.71167	19.32988	19.89996	20.74559	19.94538	20.17988	19.46258
	0.382530113478908	0.545042673746746	AT5G12140.1	AT5G12140.1	AT5G12140.1 | Symbols: ATCYS1, CYS1 | cystatin-1 | chr5:3923295-3923936 REVERSE LENGTH=101	Color [DarkGray]	1	4							7	7	7	94.1	94.1	94.1	11.255	0	235.32	861070000	57	24.36156	24.0991	24.32328	23.1937	22.7934	22.76805	23.70292	24.97902	25.73713	24.2715	23.71931	24.55415	25.35764	24.94715	24.29032	23.02751	24.3009	19.91821	24.4107	24.03724	23.94011	23.59314	23.78447	21.64904
	1.39400592835279	1.27012634277344	AT5G12250.1	AT5G12250.1	AT5G12250.1 | Symbols: TUB6 | beta-6 tubulin | chr5:3961317-3962971 REVERSE LENGTH=449	Color [DarkGray]	1	4							29	7	7	70.8	25.2	25.2	50.585	0	79.188	1508900000	118	24.54252	24.49225	25.29478	18.63353	23.17969	23.17003	26.06668	26.61903	25.45421	25.05457	24.77982	25.45544	26.21494	25.86462	25.61547	18.93215	20.57314	20.56599	26.03952	25.25572	25.54959	20.009	20.52007	23.77605
	2.57075938734946	-1.47870000203451	AT5G12950.1	AT5G12950.1	AT5G12950.1 | Symbols:  | Putative glycosyl hydrolase of unknown function (DUF1680) | chr5:4093117-4096806 FORWARD LENGTH=861	Color [DarkGray]	1	4							4	4	4	7.9	7.9	7.9	96.235	0	7.8021	48904000	13	21.96976	21.86687	21.46489	18.90052	20.00687	18.94182	20.25149	20.02932	20.5846	19.16045	19.2155	18.75319	22.12016	22.39731	17.52605	20.17302	20.6766	22.35665	21.66823	21.48272	20.92629	18.09829	18.0353	19.43156
	0.824090503491202	-1.21902465820313	AT5G13410.1	AT5G13410.1	AT5G13410.1 | Symbols:  | FKBP-like peptidyl-prolyl cis-trans isomerase family protein | chr5:4299830-4301706 REVERSE LENGTH=256	Color [DarkGray]	1	4							6	6	6	33.6	33.6	33.6	27.778	0	18.602	361940000	43	24.00941	23.02567	24.30693	22.75396	23.31954	23.2583	21.45967	22.89145	23.33381	20.41869	22.34535	21.9227	23.6869	23.06345	23.25185	20.26343	21.63995	22.15018	23.24369	22.92712	23.54602	21.89301	20.60756	22.13166
	0.0300971447294231	0.0788822174072266	AT5G13420.1	AT5G13420.1	AT5G13420.1 | Symbols:  | Aldolase-type TIM barrel family protein | chr5:4302080-4304212 REVERSE LENGTH=438	Color [DarkGray]	1	4							4	4	4	12.3	12.3	12.3	47.698	0	8.6572	83449000	10	20.12811	21.86674	20.92506	21.44406	19.46487	21.35864	20.61694	22.46772	20.0719	22.98824	21.3108	19.9842	17.66499	19.12493	22.01076	22.31095	19.82054	20.31013	22.37976	19.35748	20.06619	22.00295	20.70682	19.19631
	3.91489025448904	2.74972407023112	AT5G13450.1;AT5G13450.2	AT5G13450.1;AT5G13450.2	AT5G13450.1 | Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=238;AT5G13450.2 | Symbols: ATP5 | delta subunit of Mt ATP synthase | chr5:4310558-4311941 REVERSE LENGTH=190	Color [DarkGray]	1	4							2	2	2	11.3	11.3	11.3	26.321	0	6.4183	168840000	9	19.94653	19.44895	19.54412	19.2813	19.6879	21.98341	22.26828	22.60736	22.31312	22.44789	22.8206	21.99212	22.31305	22.15234	22.84978	18.32633	21.85666	20.55468	21.33729	19.03255	21.80884	22.18047	23.84031	23.2638
	2.64737881669375	1.72720909118652	AT5G13490.2;AT5G13490.1	AT5G13490.2;AT5G13490.1	AT5G13490.2 | Symbols: AAC2 | ADP/ATP carrier 2 | chr5:4336034-4337379 FORWARD LENGTH=385;AT5G13490.1 | Symbols: AAC2 | ADP/ATP carrier 2 | chr5:4336034-4337379 FORWARD LENGTH=385	Color [DarkGray]	1	4							6	4	4	9.4	4.2	4.2	41.745	0	35.019	679090000	52	21.92792	22.14626	22.02428	22.45754	22.96433	23.30378	24.24014	23.49863	23.54132	25.00853	23.58038	23.29838	23.92071	23.51869	23.8873	23.0549	20.167	24.54964	23.30127	23.68494	23.35877	24.93022	25.50016	25.11921
	0.350024533540646	0.475062688191731	AT5G13510.1	AT5G13510.1	AT5G13510.1 | Symbols:  | Ribosomal protein L10 family protein | chr5:4341294-4341956 FORWARD LENGTH=220	Color [DarkGray]	1	4							7	7	7	42.7	42.7	42.7	24.736	0	40.321	423120000	69	22.77488	23.31775	23.93948	19.77587	21.96841	23.51138	23.62258	24.68159	23.15314	20.34056	19.05621	19.90777	23.36189	23.92809	23.61226	19.87922	17.63645	18.72161	24.00644	23.76617	23.83636	23.99935	19.44457	23.67889
	0.31259446017728	0.362794876098633	AT5G13850.1	AT5G13850.1	AT5G13850.1 | Symbols: NACA3 | nascent polypeptide-associated complex subunit alpha-like protein 3 | chr5:4471361-4472676 FORWARD LENGTH=204	Color [DarkGray]	1	4							6	3	3	38.7	20.1	20.1	22.057	0	8.0918	97575000	5	22.45749	21.71205	22.00529	20.76802	21.73459	22.04685	23.24573	22.16194	21.85554	21.18661	21.09313	20.73551	22.06276	21.57994	21.62444	19.90563	20.35719	21.19797	22.63786	21.69073	18.6509	18.53135	19.88832	19.31085
	0.652861560117086	1.4305248260498	AT5G14320.1;AT5G14320.2	AT5G14320.1;AT5G14320.2	AT5G14320.1 | Symbols:  | Ribosomal protein S13/S18 family | chr5:4617839-4618772 REVERSE LENGTH=169;AT5G14320.2 | Symbols:  | Ribosomal protein S13/S18 family | chr5:4618189-4618772 REVERSE LENGTH=128	Color [DarkGray]	1	4							7	7	7	39.6	39.6	39.6	19.096	0	27.388	184620000	16	21.66124	21.60397	22.87465	18.73099	20.32454	21.59291	24.07668	24.64784	21.70691	19.08833	23.16449	21.70763	22.21193	21.84344	18.52019	19.41995	19.07169	19.36607	21.75979	22.02884	22.10057	21.12228	20.69672	21.37395
+	6.33134260617474	6.9392229715983	AT5G14710.1	AT5G14710.1	AT5G14710.1 | Symbols:  | CONTAINS InterPro DOMAIN/s: Proteasome assembly chaperone 3 (InterPro:IPR018788);Has 120 Blast hits to 120 proteins in 47 species: Archae - 0;Bacteria - 0;Metazoa - 62;Fungi - 2;Plants - 49;Viruses - 0;Other Eukaryotes - 7	Color [DarkGray]	1	4					PBAC3	PIP_CP	8	8	8	51.6	51.6	51.6	13.872	0	120.62	1685200000	64	19.96536	19.98382	20.0639	19.5195	18.13643	18.83997	26.77899	26.89457	27.15721	26.60619	26.13303	25.69483	18.67382	20.85361	20.09408	19.51824	27.63277	25.22895	18.61424	20.52146	18.89448	18.94046	25.40321	24.99283
	0.527857644359795	-1.88681538899739	AT5G14740.2;AT5G14740.1;AT5G14740.5;AT5G14740.4;AT5G14740.3	AT5G14740.2;AT5G14740.1;AT5G14740.5;AT5G14740.4;AT5G14740.3	AT5G14740.2 | Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4760536-4762382 FORWARD LENGTH=259;AT5G14740.1 | Symbols: CA2, CA18, BETA CA2 | carbonic anhydrase 2 | chr5:4758257-4762382 FORWARD LENGTH=331;AT5G14740.5 | Symbols: CA2, CA18, BETA C	Color [DarkGray]	1	4							20	20	11	75.3	75.3	37.8	28.344	0	170.22	1072600000	112	23.51461	24.36298	24.5326	22.95404	24.43869	24.12575	19.24454	24.34699	23.15822	24.56034	19.80052	24.33634	24.95522	24.68423	25.21751	25.78197	24.29684	24.51015	25.3805	24.68573	24.66909	24.9465	25.14428	24.76394
	0.379770184047341	-1.63162676493327	AT5G14780.1	AT5G14780.1	AT5G14780.1 | Symbols: FDH | formate dehydrogenase | chr5:4777043-4779190 FORWARD LENGTH=384	Color [DarkGray]	1	4							11	11	11	37.8	37.8	37.8	42.409	0	50.364	823550000	84	22.82019	24.33756	24.20976	23.81059	23.29398	23.27351	18.72488	24.34935	23.39839	24.4531	24.02935	23.58634	24.49711	24.46912	24.32083	25.43499	23.94501	24.41294	24.42769	23.72995	23.31253	23.2637	24.49711	24.41571
	0.068414270548511	-0.376622517903645	AT5G14910.1	AT5G14910.1	AT5G14910.1 | Symbols:  | Heavy metal transport/detoxification superfamily protein  | chr5:4823815-4825196 FORWARD LENGTH=178	Color [DarkGray]	1	4							3	3	3	27.5	27.5	27.5	18.956	0	55.818	405740000	49	22.79152	23.78576	23.80925	19.47054	19.15201	21.7162	24.79796	25.15401	19.30469	19.40084	20.24145	18.68263	24.27851	22.66908	24.16602	19.45595	19.52362	21.67991	24.13915	23.96134	24.22164	19.52393	18.02378	20.25483
	0.0185333532157906	0.0377559661865234	AT5G14920.1	AT5G14920.1	AT5G14920.1 | Symbols:  | Gibberellin-regulated family protein | chr5:4826598-4827761 FORWARD LENGTH=275	Color [DarkGray]	1	4							5	5	5	14.9	14.9	14.9	29.138	0	40.552	13260000000	402	25.29892	27.38744	27.23259	26.84033	28.31465	28.76003	26.77607	26.50538	26.75077	28.12919	26.28486	27.50344	28.18003	27.52166	27.70599	28.9832	28.98125	29.71674	28.16086	27.4374	27.75599	28.99756	27.25806	28.06849
