LFQ intensity Col0_Minus_BR1_TR1	LFQ intensity Col0_Minus_BR1_TR2	LFQ intensity Col0_Minus_BR2_TR1	LFQ intensity Col0_Minus_BR2_TR2	LFQ intensity Col0_Minus_BR3_TR1	LFQ intensity Col0_Minus_BR3_TR2	LFQ intensity Col0_Plus_BR1_TR1	LFQ intensity Col0_Plus_BR1_TR2	LFQ intensity Col0_Plus_BR2_TR1	LFQ intensity Col0_Plus_BR2_TR2	LFQ intensity Col0_Plus_BR3_TR1	LFQ intensity Col0_Plus_BR3_TR2	LFQ intensity PAG1_Minus_BR1_TR1	LFQ intensity PAG1_Minus_BR1_TR2	LFQ intensity PAG1_Minus_BR2_TR1	LFQ intensity PAG1_Minus_BR2_TR2	LFQ intensity PAG1_Minus_BR3_TR1	LFQ intensity PAG1_Minus_BR3_TR2	LFQ intensity PAG1_Plus_BR1_TR1	LFQ intensity PAG1_Plus_BR1_TR2	LFQ intensity PAG1_Plus_BR2_TR1	LFQ intensity PAG1_Plus_BR2_TR2	LFQ intensity PAG1_Plus_BR3_TR1	LFQ intensity PAG1_Plus_BR3_TR2	LFQ intensity RPT4a_Minus_BR1_TR1	LFQ intensity RPT4a_Minus_BR1_TR2	LFQ intensity RPT4a_Minus_BR2_TR1	LFQ intensity RPT4a_Minus_BR2_TR2	LFQ intensity RPT4a_Minus_BR3_TR1	LFQ intensity RPT4a_Minus_BR3_TR2	LFQ intensity RPT4a_Plus_BR1_TR1	LFQ intensity RPT4a_Plus_BR1_TR2	LFQ intensity RPT4a_Plus_BR2_TR1	LFQ intensity RPT4a_Plus_BR2_TR2	LFQ intensity RPT4a_Plus_BR3_TR1	LFQ intensity RPT4a_Plus_BR3_TR2	LFQ intensity RPT4b_Minus_BR1_TR1	LFQ intensity RPT4b_Minus_BR1_TR2	LFQ intensity RPT4b_Minus_BR2_TR1	LFQ intensity RPT4b_Minus_BR2_TR2	LFQ intensity RPT4b_Minus_BR3_TR1	LFQ intensity RPT4b_Minus_BR3_TR2	LFQ intensity RPT4b_Plus_BR1_TR1	LFQ intensity RPT4b_Plus_BR1_TR2	LFQ intensity RPT4b_Plus_BR2_TR1	LFQ intensity RPT4b_Plus_BR2_TR2	LFQ intensity RPT4b_Plus_BR3_TR1	LFQ intensity RPT4b_Plus_BR3_TR2	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
80644000	70701000	62325000	68583000	58300000	70727000	18237000	8048000	27444000	18482000	46538000	40229000	2680400000	2365200000	1369300000	1566300000	3646300000	3380400000	6443500000	5498300000	3696800000	3260700000	3388000000	3718000000	11220000000	10194000000	10261000000	9742000000	7737800000	7706700000	6413000000	6137300000	11023000000	9497400000	9613200000	10298000000	6035700000	5277400000	4273000000	4776300000	5679700000	4747800000	5758300000	5154200000	12870000000	11830000000	4923500000	5818800000				RPN10	RP	RPN	23	23	23	52.6	52.6	52.6	40.757	0	323.31	233500000000	2826	AT4G38630.1	AT4G38630.1	AT4G38630.1 | Symbols: RPN10, MCB1, ATMCB1, MBP1 | regulatory particle non-ATPase 10 | chr4:18057357-18059459 REVERSE LENGTH=386
17059000	15148000	21179000	18126000	16560000	18974000	5187600	3136300	9958900	4864900	13294000	20585000	30946000	29217000	49395000	43698000	45138000	35474000	14234000	13201000	11991000	7877100	9647300	14525000	43240000	52075000	34575000	35475000	18674000	21482000	10735000	14255000	9213200	0	16457000	15959000	57027000	54367000	32165000	35261000	32476000	29379000	16638000	14899000	0	0	10888000	12727000							3	3	3	24.1	24.1	24.1	19.153	0	105.69	1037400000	101	AT4G38680.1	AT4G38680.1	AT4G38680.1 | Symbols: GRP2, CSDP2, CSP2, ATCSP2 | glycine rich protein 2 | chr4:18072240-18072851 REVERSE LENGTH=203
13599000	11479000	18473000	16337000	10622000	13247000	15101000	14778000	9574500	5406100	10379000	6248100	13849000	0	64762000	53935000	24457000	14014000	61263000	55771000	24016000	23551000	15954000	25158000	19373000	23394000	10296000	11532000	18270000	18119000	45598000	42290000	0	0	0	16674000	27399000	27639000	0	0	0	7880500	14430000	0	0	0	0	6511600							5	5	3	40.1	40.1	27.3	18.373	0	23.568	811380000	69	AT4G38740.1	AT4G38740.1	AT4G38740.1 | Symbols: ROC1 | rotamase CYP 1 | chr4:18083620-18084138 REVERSE LENGTH=172
62456000	52212000	54265000	48082000	78722000	77281000	30994000	33437000	29598000	27279000	30840000	26153000	42993000	38050000	64622000	68804000	66868000	45520000	70405000	68621000	41059000	23701000	24293000	37661000	84940000	83702000	46235000	43754000	89953000	96764000	109450000	111920000	41758000	24697000	40325000	43827000	93827000	74954000	35119000	39423000	67401000	52256000	46926000	33384000	25512000	124880000	17674000	26218000							20	20	12	53.8	53.8	37.4	42.987	0	144.15	2606200000	207	AT4G38970.1;AT4G38970.2	AT4G38970.1;AT4G38970.2	AT4G38970.1 | Symbols: FBA2 | fructose-bisphosphate aldolase 2 | chr4:18163714-18165659 REVERSE LENGTH=398;AT4G38970.2 | Symbols: FBA2 | fructose-bisphosphate aldolase 2 | chr4:18163769-18165659 REVERSE LENGTH=381
0	0	0	0	0	0	0	0	2470800	0	0	0	0	0	0	0	0	0	4862200	3148200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2370900	0	0	0	0	0	0	0	5390600	4556500	5823600	3410000	3682100	0							2	2	2	3.4	3.4	3.4	92.832	0	4.5296	35715000	7	AT4G39080.1;AT2G21410.1	AT4G39080.1;AT2G21410.1	AT4G39080.1 | Symbols: VHA-A3 | vacuolar proton ATPase A3 | chr4:18209513-18214752 FORWARD LENGTH=821;AT2G21410.1 | Symbols: VHA-A2 | vacuolar proton ATPase A2 | chr2:9162703-9168141 FORWARD LENGTH=821
17031000	9640700	18295000	18357000	14082000	14960000	0	0	0	0	11604000	6182900	32376000	23206000	22641000	65402000	48220000	53770000	0	0	0	3522400	0	0	19533000	20668000	20545000	17903000	14421000	21397000	0	8339100	0	0	6637100	8994300	25237000	32772000	13413000	20660000	28909000	29454000	0	3058200	0	0	9324800	5793500							6	6	4	44.9	44.9	35.5	11.925	0	98.767	666350000	75	AT4G39200.2;AT4G39200.1	AT4G39200.2;AT4G39200.1	AT4G39200.2 | Symbols:  | Ribosomal protein S25 family protein | chr4:18257464-18258464 FORWARD LENGTH=107;AT4G39200.1 | Symbols:  | Ribosomal protein S25 family protein | chr4:18257464-18258464 FORWARD LENGTH=108
12435000	15513000	14356000	18395000	11277000	12194000	5079700	7543600	5842400	4858200	6017400	6616200	12008000	13616000	26114000	31129000	16506000	19210000	35929000	27308000	4975800	0	6758500	0	23257000	29926000	20639000	15716000	15307000	17843000	29896000	31178000	0	8056300	6165500	21859000	35512000	29986000	11395000	16989000	14461000	13027000	9377800	8062600	0	0	3876100	3924100							7	7	6	55	55	48.5	16.578	0	84.41	680140000	43	AT4G39260.1;AT4G39260.3;AT4G39260.2;AT4G39260.4	AT4G39260.1;AT4G39260.3;AT4G39260.2	AT4G39260.1 | Symbols: CCR1, ATGRP8, GR-RBP8, GRP8 | cold, circadian rhythm, and RNA binding 1 | chr4:18274166-18274958 REVERSE LENGTH=169;AT4G39260.3 | Symbols: CCR1, ATGRP8, GR-RBP8, GRP8 | cold, circadian rhythm, and RNA binding 1 | chr4:18274166-182749
3517700	0	0	0	0	0	0	0	0	0	0	0	5436400	6625200	5165200	3509700	6992700	6098400	0	0	0	0	0	0	6285500	5303200	0	0	3505400	3808500	0	0	0	0	0	0	5917500	4993400	0	0	6062500	3699800	0	0	0	0	3153800	0							4	2	2	9.5	5.7	5.7	57.978	0	7.2299	80075000	3	AT4G39980.1	AT4G39980.1	AT4G39980.1 | Symbols: DHS1 | 3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1 | chr4:18539654-18541832 FORWARD LENGTH=525
0	0	0	0	0	0	0	1214800	1687300	1609500	2376200	1530700	0	0	3501500	0	0	0	0	0	0	0	0	0	9954800	4837900	0	0	3974700	3642400	0	0	0	0	0	0	0	3077900	0	0	0	0	0	0	0	0	0	0							2	2	2	5.9	5.9	5.9	31.139	0	3.9434	37408000	5	AT5G01530.1	AT5G01530.1	AT5G01530.1 | Symbols: LHCB4.1 | light harvesting complex photosystem II | chr5:209084-210243 FORWARD LENGTH=290
7615900	8404100	4331600	4417600	4826000	4430500	0	0	0	3696800	10034000	11961000	0	0	6596200	7803400	10124000	7043900	0	0	0	0	0	5061900	5019900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							2	2	2	14.5	14.5	14.5	28.178	0	5.0041	101370000	4	AT5G01600.1	AT5G01600.1	AT5G01600.1 | Symbols: ATFER1, FER1 | ferretin 1 | chr5:228149-229594 REVERSE LENGTH=255
12493000	0	16143000	12554000	5726700	5677500	0	0	4257200	3716500	8382100	7592200	14059000	13241000	29732000	19306000	18856000	18957000	0	9648100	0	0	8247900	0	19056000	10493000	17729000	11030000	8794500	9633800	4597600	4731100	0	0	8928900	10118000	17616000	15408000	12194000	10817000	12789000	5872900	11903000	10503000	2904600	0	6340300	9825800							7	7	2	39.8	39.8	16.7	12.189	0	65.871	429880000	22	AT5G02450.1	AT5G02450.1	AT5G02450.1 | Symbols:  | Ribosomal protein L36e family protein | chr5:533501-534394 FORWARD LENGTH=108
0	0	0	0	0	0	0	0	0	0	0	2047700	11983000	0	4366000	4186000	3967600	0	0	0	0	0	2188900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3120600	0	0	0	3560300	0	0	0	0	0							27	4	3	35.5	8.9	6.9	71.386	0	8.4741	38341000	3	AT5G02490.1;AT1G56410.1	AT5G02490.1;AT1G56410.1	AT5G02490.1 | Symbols:  | Heat shock protein 70 (Hsp 70) family protein | chr5:550296-552565 REVERSE LENGTH=653;AT1G56410.1 | Symbols: ERD2, HSP70T-1 | heat shock protein 70 (Hsp 70) family protein | chr1:21117147-21119241 FORWARD LENGTH=617
141920000	125210000	134530000	128570000	88420000	94391000	73466000	71944000	93088000	64083000	123600000	118540000	704100000	642550000	652760000	692330000	420290000	448160000	203440000	197540000	117800000	94198000	215120000	199950000	217980000	208560000	189700000	179280000	133890000	159280000	127520000	108310000	50996000	47143000	126240000	131720000	240570000	192420000	154640000	142200000	157910000	117740000	139950000	113730000	38826000	32809000	124350000	131790000							52	52	18	66.4	66.4	30.1	71.357	0	323.31	9224700000	473	AT5G02500.1;AT5G02500.2	AT5G02500.1;AT5G02500.2	AT5G02500.1 | Symbols: HSC70-1, HSP70-1, AT-HSC70-1, HSC70 | heat shock cognate protein 70-1 | chr5:554055-556334 REVERSE LENGTH=651;AT5G02500.2 | Symbols: HSC70-1, HSP70-1, AT-HSC70-1, HSC70 | heat shock cognate protein 70-1 | chr5:554055-556334 REVERSE L
51622000	45257000	68604000	61707000	49866000	51543000	8415300	7108400	18105000	12903000	48949000	43511000	82538000	68646000	114600000	112870000	128600000	99133000	76524000	56438000	0	17179000	54815000	65755000	89178000	82625000	84576000	75242000	44009000	64512000	35101000	33157000	0	0	57798000	62045000	98301000	78661000	71185000	58017000	95841000	69794000	59670000	50197000	0	0	74772000	75627000							22	7	7	56	18.2	18.2	44.721	0	72.457	2711100000	238	AT5G02870.1;AT5G02870.2	AT5G02870.1;AT5G02870.2	AT5G02870.1 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=407;AT5G02870.2 | Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=406
13586000	13613000	18894000	12277000	8299500	3296400	929180	0	1026800	1059700	3648800	2990900	69833000	59045000	95072000	114290000	85027000	80975000	0	0	3335700	5339200	1713100	6325500	64250000	46680000	41579000	15538000	12842000	15819000	4072700	0	0	1422900	0	0	66277000	64432000	18853000	50953000	15149000	17162000	3047000	2393900	0	0	1928500	2685300							9	9	9	50	50	50	15.735	0	60.202	1048100000	70	AT5G02960.1;AT3G09680.1	AT5G02960.1;AT3G09680.1	AT5G02960.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr5:693280-694396 REVERSE LENGTH=142;AT3G09680.1 | Symbols:  | Ribosomal protein S12/S23 family protein | chr3:2969197-2970291 REVERSE LENGTH=142
4994900	0	3489400	1867800	12802000	14459000	0	0	0	4831000	0	0	0	0	0	0	15522000	17915000	0	0	0	0	0	0	7907700	0	0	0	11269000	11826000	0	0	0	0	0	0	6219600	0	0	0	10521000	4900200	0	0	0	0	9292800	7260000							6	6	4	23.3	23.3	16	40.624	0	18.938	145080000	21	AT5G03290.1	AT5G03290.1	AT5G03290.1 | Symbols: IDH-V | isocitrate dehydrogenase V | chr5:794043-795939 FORWARD LENGTH=374
5129800	0	4964400	4605100	2411700	2532000	5454000	4431100	0	0	0	2829100	0	0	13744000	11980000	0	0	12636000	0	0	0	0	0	7560700	0	0	0	0	0	11959000	0	0	0	0	0	7921700	5152600	0	0	0	0	0	0	0	0	0	0							2	2	2	8.5	8.5	8.5	47.479	0	7.4616	103310000	13	AT5G03630.1	AT5G03630.1	AT5G03630.1 | Symbols: ATMDAR2 | Pyridine nucleotide-disulphide oxidoreductase family protein | chr5:922378-924616 REVERSE LENGTH=435
2114200	2285200	0	0	13478000	9755000	0	0	1152700	976070	2111700	4567100	0	0	0	2881000	0	4121500	0	0	3441100	0	0	0	7383500	4772300	1962900	0	3405200	7245200	0	0	0	0	0	0	6611300	5550300	2483200	2733700	7413800	11294000	0	0	0	0	4445400	0							9	9	9	22.9	22.9	22.9	61.232	0	31.346	115430000	25	AT5G03940.1	AT5G03940.1	AT5G03940.1 | Symbols: FFC, 54CP, CPSRP54, SRP54CP | chloroplast signal recognition particle 54 kDa subunit | chr5:1060265-1063257 REVERSE LENGTH=564
7684100	6392500	9808300	9461200	7260000	8508300	5966900	6383500	5736400	2962200	4612500	6990400	0	0	8983400	11914000	0	0	10247000	0	0	0	0	0	11855000	11589000	10516000	0	10530000	10753000	18970000	19484000	0	22648000	12738000	0	16081000	12138000	0	0	8257400	7062400	9590000	0	0	0	0	0							13	13	13	12.5	12.5	12.5	176.75	0	42.855	295120000	52	AT5G04140.1;AT5G04140.2;AT2G41220.1	AT5G04140.1;AT5G04140.2	AT5G04140.1 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1622;AT5G04140.2 | Symbols: GLU1, GLS1, GLUS, FD-GOGAT | glutamate synthase 1 | chr5:1130031-1138186 FORWARD LENGTH=1648
0	2209200	0	0	0	2352700	0	0	0	0	3983300	2785800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3736600	0	0	0	0	0	0	0	3412900	0	0	0	0	0	0	0	0	0	0							1	1	1	5.5	5.5	5.5	33.486	0.0039487	3.0642	18480000	6	AT5G04280.1	AT5G04280.1	AT5G04280.1 | Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain | chr5:1192461-1195413 FORWARD LENGTH=310
5776300	0	0	3919200	6044900	10325000	0	0	3088300	3088500	4162700	4282700	11532000	0	11441000	0	9865600	12166000	0	0	0	0	0	0	6787200	0	1387200	0	0	6024500	0	0	0	0	0	0	8778900	0	0	5102100	9465500	15175000	7932700	9383600	0	0	5038600	6537100							6	6	6	23.6	23.6	23.6	33.82	0	18.706	167300000	11	AT5G04430.1;AT5G04430.2	AT5G04430.1;AT5G04430.2	AT5G04430.1 | Symbols: BTR1, BTR1S | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=313;AT5G04430.2 | Symbols: BTR1, BTR1L | binding to TOMV RNA 1L (long form) | chr5:1250602-1253523 REVERSE LENGTH=334
0	1155700	4369000	4173700	1107800	1315000	0	1373400	2052000	0	1167900	0	0	0	18171000	9932600	9432100	0	0	12400000	0	0	2844200	0	0	5594700	0	0	2599300	4403600	12739000	3852600	0	0	0	0	5886300	7179800	0	0	1580500	0	0	0	0	0	607970	0							2	2	2	7.2	7.2	7.2	71.949	0	19.745	113940000	13	AT5G04590.1	AT5G04590.1	AT5G04590.1 | Symbols: SIR | sulfite reductase | chr5:1319404-1322298 FORWARD LENGTH=642
12471000	15694000	9607800	8517500	27258000	34940000	0	445290	6627700	8553500	4996200	6558400	12316000	0	14704000	18390000	21265000	10034000	0	0	0	0	0	0	16582000	16098000	8386000	10215000	21111000	14090000	20652000	0	0	0	0	0	11952000	11681000	9181900	12882000	13293000	11007000	0	0	0	0	12126000	17266000							8	8	8	31.2	31.2	31.2	33.242	0	17.593	418900000	42	AT5G04740.1;AT5G04740.2	AT5G04740.1	AT5G04740.1 | Symbols:  | ACT domain-containing protein | chr5:1368713-1371391 REVERSE LENGTH=301
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54159000	34609000	29014000	19082000	19924000	21341000	0	0	0	0	0	0	34347000	32545000	34959000	35668000	36523000	26977000	0	0	0	0	0	0	19055000	18731000	42557000	49736000	9615300	11215000							1	1	1	2.5	2.5	2.5	47.119	0.0084112	2.703	530060000	15	AT5G05180.2;AT5G05180.1	AT5G05180.2;AT5G05180.1	AT5G05180.2 | Symbols:  | unknown protein;BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G10880.1);Has 50151 Blast hits to 28081 proteins in 1838 species: Archae - 860;Bacteria - 6013;Metazoa - 25867;Fungi - 3836;Plants - 2236;
70520000	22455000	23962000	19908000	8495300	13302000	0	0	0	3618000	19821000	9376200	1541300000	1176100000	682830000	722460000	1489200000	1472500000	1486700000	1528400000	1226500000	1020400000	1171700000	1241500000	5257600000	4926900000	4701900000	4493500000	3410600000	3329600000	2263000000	2217400000	3378400000	3487900000	3643300000	3602100000	2925500000	2280700000	2210900000	2261300000	2499900000	1686300000	2215100000	1938700000	3650100000	3097400000	1518100000	1756700000				RPN8a	RP	RPN	28	28	14	83.1	83.1	53.9	34.728	0	323.31	88236000000	1529	AT5G05780.1;AT5G05780.2	AT5G05780.1;AT5G05780.2	AT5G05780.1 | Symbols: RPN8A, AE3, ATHMOV34 | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=308;AT5G05780.2 | Symbols: RPN8A | RP non-ATPase subunit 8A | chr5:1735862-1738176 FORWARD LENGTH=305
2486800	1664100	4251900	2740700	3275600	2597400	3481500	2931200	0	1344300	2594300	3377100	0	0	0	0	1405200	0	0	4432700	0	0	0	0	3947800	0	0	0	3757500	3265200	0	4830900	0	0	0	0	6403600	4638500	0	0	0	0	0	0	0	0	0	0							6	2	2	37	14.3	14.3	29.78	0	5.2856	63426000	18	AT5G06290.1	AT5G06290.1	AT5G06290.1 | Symbols: 2-Cys Prx B, 2CPB | 2-cysteine peroxiredoxin B | chr5:1919380-1921211 FORWARD LENGTH=273
0	0	1858000	0	2278700	0	0	0	0	0	0	0	4239600	0	2526800	0	0	0	0	0	0	0	0	0	0	0	0	0	2058500	0	0	0	0	0	0	0	0	2900300	0	0	0	0	0	0	0	0	0	0							1	1	1	3.1	3.1	3.1	41.043	0.009311	2.6503	15862000	1	AT5G08280.1	AT5G08280.1	AT5G08280.1 | Symbols: HEMC | hydroxymethylbilane synthase | chr5:2663763-2665596 REVERSE LENGTH=382
17365000	15954000	20226000	20352000	18347000	16056000	10761000	9431600	19456000	22565000	28073000	24663000	48014000	36261000	39638000	50329000	67720000	43707000	60094000	42737000	25885000	37492000	48814000	28436000	52458000	48389000	39834000	34809000	44467000	44388000	28202000	11407000	5961500	0	44502000	40661000	41493000	32452000	28321000	31115000	44129000	39679000	46386000	45073000	67251000	64539000	56547000	46953000							16	15	15	45.7	43.7	43.7	59.712	0	140.53	1694600000	165	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1;AT5G08670.1;AT5G08680.1	AT5G08690.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2825739-2828352 FORWARD LENGTH=556;AT5G08670.1 | Symbols:  | ATP synthase alpha/beta family protein | chr5:2818395-2821149 REVERSE LENGTH=556;AT5G08680.1 | Symbols:  | ATP synthase alp
0	0	0	2137900	2234200	2127600	0	0	0	0	0	0	3268200	5488100	5124100	3407800	3678800	4822600	0	0	0	0	0	0	0	3133100	0	0	0	0	0	0	0	0	0	0	0	1654900	0	0	0	0	0	0	0	0	0	0							7	5	5	14.8	11.1	11.1	72.99	0	17.725	37077000	13	AT5G09590.1	AT5G09590.1	AT5G09590.1 | Symbols: MTHSC70-2, HSC70-5 | mitochondrial HSO70 2 | chr5:2975721-2978508 FORWARD LENGTH=682
2416200	3038700	5039000	4923000	3978800	3616300	3762200	3695400	5329900	5121400	3842400	3984000	0	0	8788500	8569500	3945700	0	8183900	12381000	6184500	6502700	3330200	0	5153900	6106900	3641700	0	5038500	5251200	8932900	10010000	4435800	0	0	0	5039900	5527200	3104700	0	0	2873200	5123600	2579200	0	4193700	3571100	3459700							2	2	2	7.7	7.7	7.7	33.38	0	6.7356	190680000	40	AT5G09650.1	AT5G09650.1	AT5G09650.1 | Symbols: AtPPa6, PPa6 | pyrophosphorylase 6 | chr5:2991331-2993117 REVERSE LENGTH=300
2811500	2941800	2341400	3314100	3698800	3341300	1911300	1947200	0	1600000	0	4700600	0	0	0	0	0	1726600	0	5129000	0	0	0	0	2836400	0	0	0	2292200	0	0	3715900	0	0	0	0	5531800	2951100	0	0	0	0	0	0	0	0	0	0							5	5	5	22.5	22.5	22.5	34.975	0	11.47	52791000	14	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4;AT2G22780.1	AT5G09660.2;AT5G09660.1;AT5G09660.3;AT5G09660.4	AT5G09660.2 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995169 REVERSE LENGTH=333;AT5G09660.1 | Symbols: PMDH2 | peroxisomal NAD-malate dehydrogenase 2 | chr5:2993645-2995551 REVERSE LENGTH=354;AT5G09660.3 | Symbols: PMDH2 | p
152320000	143690000	49217000	47811000	71082000	83172000	17645000	11944000	19500000	13650000	18895000	19410000	204010000	166460000	725750000	866270000	160750000	159630000	41898000	38242000	93073000	65803000	191630000	171890000	63019000	71822000	54764000	49087000	57404000	63114000	34872000	34270000	24882000	0	0	0	76156000	65861000	29921000	32407000	59410000	51176000	16247000	19344000	0	0	9948300	0							32	20	12	81.2	64.7	33.7	41.735	0	323.31	4381200000	281	AT5G09810.1	AT5G09810.1	AT5G09810.1 | Symbols: ACT7 | actin 7 | chr5:3052809-3054220 FORWARD LENGTH=377
82900000	80031000	53787000	63034000	43011000	59182000	17474000	17661000	123550000	39580000	33907000	83376000	2795300000	2208000000	1746300000	1978500000	3892700000	4304600000	6363900000	6332200000	3778000000	3207700000	2823100000	3513400000	10460000000	11115000000	10115000000	9415300000	8181600000	8377500000	5023800000	4747900000	7458600000	7088700000	9073100000	9523100000	7192000000	6392800000	4796900000	4682900000	5810200000	5452500000	5268400000	4960300000	8855600000	8268800000	3917800000	4208800000				RPN5a	RP	RPN	71	71	47	93.2	93.2	76.9	50.837	0	323.31	219940000000	4315	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1;AT5G09900.2;AT5G09900.3	AT5G09900.1 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434 REVERSE LENGTH=442;AT5G09900.2 | Symbols: EMB2107, RPN5A, MSA | 26S proteasome regulatory subunit, putative (RPN5) | chr5:3089462-3092434
35885000	36655000	48260000	70446000	45084000	47959000	4501900	0	5487400	6668700	19845000	27491000	67829000	109430000	55360000	138860000	119860000	74917000	0	48396000	0	15375000	28868000	52206000	56529000	70816000	45429000	73953000	46853000	88588000	26710000	17128000	0	0	15176000	31047000	80622000	80808000	44330000	73261000	59135000	61207000	29627000	38648000	0	7591100	25392000	43997000							13	13	5	49.8	49.8	23.7	28.162	0	225.94	2096600000	123	AT5G10360.1;AT5G10360.2	AT5G10360.1;AT5G10360.2	AT5G10360.1 | Symbols: EMB3010, RPS6B | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=249;AT5G10360.2 | Symbols: EMB3010 | Ribosomal protein S6e | chr5:3258734-3260142 REVERSE LENGTH=197
19906000	19423000	31751000	28225000	29201000	27291000	11831000	10210000	13597000	13556000	13251000	12518000	28174000	23963000	40739000	45885000	37302000	34004000	22847000	24306000	15735000	14887000	21950000	15742000	32572000	28662000	24935000	24895000	24732000	31834000	33053000	30256000	20584000	0	16164000	0	38533000	26884000	18206000	25012000	23862000	24908000	19764000	21290000	0	0	10663000	15336000							9	8	6	45.2	41.9	30.2	27.975	0	69.687	1048400000	127	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1;AT5G10450.2;AT5G10450.3;AT5G10450.4	AT5G10450.1 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=248;AT5G10450.2 | Symbols: GRF6, AFT1, 14-3-3lambda | G-box regulating factor 6 | chr5:3284452-3286261 REVERSE LENGTH=246;AT5G10450.3 | Symbol
6629300	4755500	6658800	5921900	5132800	7136000	6344400	7422200	11068000	8538000	8238000	7469300	0	0	8533000	0	0	11213000	9370700	7623700	4006200	0	0	0	9337200	5993100	6750600	5797400	5397500	7519800	11152000	12628000	0	6212300	0	0	7103300	8923300	6604400	3922700	5597500	6569100	11290000	13593000	10567000	0	7834200	9382900							5	5	5	19.4	19.4	19.4	48.337	0	10.618	288240000	15	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1;AT5G11170.1;AT5G11200.3;AT5G11200.2;AT5G11170.2	AT5G11200.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3567389-3570686 FORWARD LENGTH=427;AT5G11170.1 | Symbols:  | DEAD/DEAH box RNA helicase family protein  | chr5:3553334-3556646 FORWARD LENGTH=427;AT5G11200.3 | Symbols:  | DEAD/DEA
4500200	0	5067400	4238500	7881100	0	5931800	7502000	6995800	7228800	14792000	11366000	0	0	5666300	0	0	0	11311000	12052000	7848400	0	10261000	11263000	8969800	0	7180700	0	5857700	9325900	13337000	14214000	0	0	6285400	0	5218400	5028600	3443900	6494900	8384100	0	7263900	8179500	0	0	7970200	7088900							4	4	4	11.7	11.7	11.7	39.64	0	14.05	258150000	19	AT5G11420.1;AT5G25460.1	AT5G11420.1;AT5G25460.1	AT5G11420.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:3644655-3646991 FORWARD LENGTH=366;AT5G25460.1 | Symbols:  | Protein of unknown function, DUF642 | chr5:8863430-8865394 FORWARD LENGTH=369
5933500	7749400	6753700	8250500	7321400	5455700	7051600	6875600	3296000	5150300	2193300	3708800	0	0	22139000	28887000	18534000	14903000	13022000	7219500	0	0	6678500	6108300	0	0	0	0	4901500	2596200	0	12880000	0	0	0	0	10874000	5618800	0	0	0	5602900	0	0	0	0	0	0							6	6	6	16.3	16.3	16.3	64.412	0	31.44	229700000	26	AT5G11670.1;AT5G25880.1;AT2G19900.1;AT1G79750.1	AT5G11670.1	AT5G11670.1 | Symbols: ATNADP-ME2, NADP-ME2 | NADP-malic enzyme 2 | chr5:3754456-3758040 FORWARD LENGTH=588
