LFQ intensity Col0_Minus	LFQ intensity Col0_Plus	LFQ intensity PAG1_Minus	LFQ intensity PAG1_Plus	LFQ intensity RPT4a_Minus	LFQ intensity RPT4a_Plus	LFQ intensity RPT4b_Minus	LFQ intensity RPT4b_Plus	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	N: stddev LFQ intensity Col0_Minus	N: stddev LFQ intensity Col0_Plus	N: stddev LFQ intensity PAG1_Minus	N: stddev LFQ intensity PAG1_Plus	N: stddev LFQ intensity RPT4a_Minus	N: stddev LFQ intensity RPT4a_Plus	N: stddev LFQ intensity RPT4b_Minus	N: stddev LFQ intensity RPT4b_Plus	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
23.5188	23.3219	23.3749	23.4088	23.8227	22.174	23.6308	21.5112							4	4	4	28.3	28.3	28.3	23.791	0	96.856	586190000	79	0.234434	0.772851	3.1383	0.490431	0.449742	2.04789	1.38312	1.61121	AT4G25100.5;AT4G25100.3;AT4G25100.2;AT4G25100.1;AT4G25100.4	AT4G25100.5;AT4G25100.3;AT4G25100.2;AT4G25100.1;AT4G25100.4	AT4G25100.5 | Symbols: FSD1 | Fe superoxide dismutase 1 | chr4:12884649-12886501 REVERSE LENGTH=212;AT4G25100.3 | Symbols: FSD1 | Fe superoxide dismutase 1 | chr4:12884649-12886501 REVERSE LENGTH=212;AT4G25100.2 | Symbols: FSD1 | Fe superoxide dismutase 1
20.7932	20.4476	20.792	20.2004	20.1623	19.3284	20.4944	20.097							2	2	2	8.5	8.5	8.5	28.644	0	4.2254	38446000	4	0.117013	0.46593	1.0105	1.2204	1.30314	0.896359	1.73328	1.05908	AT4G25130.1	AT4G25130.1	AT4G25130.1 | Symbols: PMSR4 | peptide met sulfoxide reductase 4 | chr4:12898802-12899998 REVERSE LENGTH=258
20.1033	19.5193	21.7814	20.1373	19.1408	19.3521	19.2887	20.7908							1	1	1	9.8	9.8	9.8	18.569	0	3.7369	58347000	3	0.717484	0.415997	1.4889	1.79232	0.570235	0.314171	0.409677	2.66636	AT4G25140.1	AT4G25140.1	AT4G25140.1 | Symbols: OLEO1, OLE1 | oleosin 1 | chr4:12900498-12901259 FORWARD LENGTH=173
19.2136	20.4315	19.0593	20.1385	20.2354	21.5636	19.5556	22.97							3	3	3	6.2	6.2	6.2	40.274	0	11.163	73402000	6	0.573582	1.03266	0.622974	0.309181	0.355878	1.53238	0.549908	0.972912	AT4G25210.1	AT4G25210.1	AT4G25210.1 | Symbols:  | DNA-binding storekeeper protein-related transcriptional regulator | chr4:12918446-12919552 FORWARD LENGTH=368
19.9366	19.2693	22.6228	24.9636	19.1435	23.8768	19.0395	23.7929							8	1	1	19.4	3.9	3.9	35.453	0	5.3427	430350000	31	0.0676935	0.640154	0.296808	0.711834	0.280246	0.0597796	1.10871	0.516631	AT4G25500.2	AT4G25500.2	AT4G25500.2 | Symbols: ATRSP35, ATRSP40, AT-SRP40, RSP35, RS40, At-RS40 | arginine/serine-rich splicing factor 35 | chr4:13026073-13027243 FORWARD LENGTH=309
20.2408	19.9169	20.6861	19.4671	20.9369	19.7249	21.3673	20.436							2	2	2	14.5	14.5	14.5	22.829	0	3.6538	22126000	5	0.516371	0.152581	0.646397	0.609762	0.363233	0.552884	0.712425	0.0778321	AT4G25550.1	AT4G25550.1	AT4G25550.1 | Symbols:  | Cleavage/polyadenylation specificity factor, 25kDa subunit | chr4:13048519-13050873 FORWARD LENGTH=200
20.627	20.9324	19.8965	20.8072	19.0174	19.3627	20.9556	21.1701							2	2	2	11.7	11.7	11.7	29.213	0	7.7169	52117000	7	1.08328	1.90217	0.793908	2.09672	0.395575	0.501746	1.02264	2.93147	AT5G52470.2;AT5G52470.1;AT4G25630.1	AT5G52470.2;AT5G52470.1;AT4G25630.1	AT5G52470.2 | Symbols: FIB1, FBR1, ATFIB1, ATFBR1, SKIP7 | fibrillarin 1 | chr5:21294290-21296409 FORWARD LENGTH=273;AT5G52470.1 | Symbols: FIB1, FBR1, ATFIB1, ATFBR1, SKIP7 | fibrillarin 1 | chr5:21294290-21296509 FORWARD LENGTH=308;AT4G25630.1 | Symbols:
25.7569	24.0246	26.5603	24.91	26.2312	24.6852	26.0756	25.0509							11	11	7	58.2	58.2	38.1	15.505	0	79.592	2619200000	177	0.142191	1.16887	0.348404	0.836629	0.136905	1.18312	0.111848	0.878806	AT4G27090.1	AT4G27090.1	AT4G27090.1 | Symbols:  | Ribosomal protein L14 | chr4:13594104-13595187 REVERSE LENGTH=134
21.6299	20.1315	21.5123	20.0502	21.1537	20.1036	24.8611	23.7535							3	3	3	18.9	18.9	18.9	19.014	0	8.6023	317980000	37	0.228444	0.848498	0.764804	0.556738	0.408711	0.804168	0.0515885	0.619813	AT4G27140.1	AT4G27140.1	AT4G27140.1 | Symbols: SESA1, AT2S1 | seed storage albumin 1 | chr4:13607363-13607857 FORWARD LENGTH=164
20.5335	19.8358	19.8696	20.0316	19.2211	19.6934	24.0821	23.3563							7	7	2	29.3	29.3	15.9	18.762	0	228.64	182260000	23	0.75857	0.814692	0.614632	0.828466	1.04231	0.412253	0.348215	0.588439	AT4G27160.1	AT4G27160.1	AT4G27160.1 | Symbols: AT2S3, SESA3 | seed storage albumin 3 | chr4:13611836-13612330 FORWARD LENGTH=164
20.8937	20.3843	23.1112	21.0762	18.7642	19.9503	27.2607	26.3333							7	6	5	30.1	25.9	25.9	19.169	0	84.61	1848300000	233	1.04425	1.54469	0.413561	1.17053	0.255051	0.206709	0.118246	0.286613	AT4G27170.1	AT4G27170.1	AT4G27170.1 | Symbols: SESA4, AT2S4 | seed storage albumin 4 | chr4:13613637-13614137 FORWARD LENGTH=166
24.4604	23.9873	25.4515	25.3942	26.1749	24.8051	26.0238	25.6477							13	13	12	44.9	44.9	42.9	43.359	0	212.21	2275400000	195	0.447087	1.31228	0.710256	1.01873	0.169248	0.360414	0.166446	0.29806	AT4G27440.2;AT4G27440.1;AT5G54190.1;AT5G54190.2	AT4G27440.2;AT4G27440.1	AT4G27440.2 | Symbols: PORB | protochlorophyllide oxidoreductase B | chr4:13725648-13727107 FORWARD LENGTH=401;AT4G27440.1 | Symbols: PORB | protochlorophyllide oxidoreductase B | chr4:13725648-13727107 FORWARD LENGTH=401
19.8367	19.6156	22.3821	20.2929	19.627	18.5818	19.6401	19.1567							1	1	1	9.2	9.2	9.2	27.622	0	25.598	35553000	7	0.522142	0.534593	0.587815	0.619781	0.870153	1.15633	1.04387	0.417992	AT4G27450.1	AT4G27450.1	AT4G27450.1 | Symbols:  | Aluminium induced protein with YGL and LRDR motifs | chr4:13727665-13728683 REVERSE LENGTH=250
22.2197	20.0742	21.6051	19.7878	20.8217	20.7048	20.1602	19.3756							2	2	2	2.7	2.7	2.7	115.23	0	5.2071	91107000	163	2.06641	2.5738	0.672424	1.77974	0.979593	1.48232	1.07036	1.17622	AT4G27640.1	AT4G27640.1	AT4G27640.1 | Symbols:  | ARM repeat superfamily protein | chr4:13798013-13802976 REVERSE LENGTH=1048
21.3429	19.5672	21.5071	19.9585	21.3677	19.0477	20.7922	19.2575							1	1	1	10.5	10.5	10.5	16.459	0	21.674	55553000	17	0.382339	0.373137	0.577444	1.34273	0.650366	1.15276	1.16525	0.707897	AT4G28440.1	AT4G28440.1	AT4G28440.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr4:14060054-14060970 FORWARD LENGTH=153
26.1808	26.3675	29.2903	29.8877	31.3907	30.8635	30.3608	30.2585				RPN1b	RP	RPN	73	41	41	67.7	54.1	54.1	97.953	0	323.31	58038000000	1747	1.11457	0.824543	0.686186	0.572055	0.226528	0.586757	0.148997	0.640761	AT4G28470.1	AT4G28470.1	AT4G28470.1 | Symbols: RPN1B, ATRPN1B | 26S proteasome regulatory subunit S2 1B | chr4:14067082-14072357 REVERSE LENGTH=891
24.3433	23.3458	23.7802	23.3911	21.1678	19.8717	26.876	26.0877							23	23	23	66.4	66.4	66.4	58.235	0	323.31	1742100000	211	0.60246	1.41588	0.838867	3.32064	2.70426	0.559739	0.400203	0.624068	AT4G28520.1;AT4G28520.3;AT4G28520.2;AT4G28520.4	AT4G28520.1;AT4G28520.3;AT4G28520.2;AT4G28520.4	AT4G28520.1 | Symbols: CRU3, CRC | cruciferin 3 | chr4:14087596-14089617 FORWARD LENGTH=524;AT4G28520.3 | Symbols: CRU3, CRC | cruciferin 3 | chr4:14087596-14089617 FORWARD LENGTH=453;AT4G28520.2 | Symbols: CRU3, CRC | cruciferin 3 | chr4:14087596-14089229
21.375	20.4375	19.9348	20.1992	21.0291	19.1569	20.184	19.0553							2	2	2	12.6	12.6	12.6	20.192	0.0067895	2.9076	31333000	3	0.540116	0.655296	1.1489	0.758536	1.51982	0.12273	0.571789	0.497555	AT4G28660.1;AT4G28660.2	AT4G28660.1;AT4G28660.2	AT4G28660.1 | Symbols: PSB28 | photosystem II reaction center PSB28 protein | chr4:14150008-14150933 FORWARD LENGTH=183;AT4G28660.2 | Symbols: PSB28 | photosystem II reaction center PSB28 protein | chr4:14150008-14150933 FORWARD LENGTH=198
24.5077	23.7191	25.4386	26.0217	26.9665	27.2323	26.3572	26.4265				RPT2a	RP	RPT	61	61	9	79.9	79.9	15.8	49.369	0	323.31	5327600000	955	1.07305	1.07067	1.58472	1.12005	0.710233	0.791665	0.567035	0.95116	AT4G29040.1	AT4G29040.1	AT4G29040.1 | Symbols: RPT2a | regulatory particle AAA-ATPase 2A | chr4:14312369-14314386 FORWARD LENGTH=443
22.3671	20.7628	22.7636	20.5064	22.9087	19.8877	22.1016	19.7827							9	9	9	15.7	15.7	15.7	103.78	0	26.466	160300000	26	0.814873	1.29387	0.19773	1.82387	0.212206	0.669064	2.45126	1.16543	AT4G29060.1;AT4G29060.2	AT4G29060.1;AT4G29060.2	AT4G29060.1 | Symbols: emb2726 | elongation factor Ts family protein | chr4:14317744-14321315 FORWARD LENGTH=953;AT4G29060.2 | Symbols: emb2726 | elongation factor Ts family protein | chr4:14317744-14321315 FORWARD LENGTH=709
22.8087	26.0154	21.1439	26.2731	21.6001	25.6698	21.3014	25.3191							11	11	11	41.6	41.6	41.6	28.906	0	115.87	1795100000	129	0.67514	1.20458	1.61167	0.21958	2.39713	0.949047	0.539715	1.37237	AT4G29260.1	AT4G29260.1	AT4G29260.1 | Symbols:  | HAD superfamily, subfamily IIIB acid phosphatase  | chr4:14422310-14423409 REVERSE LENGTH=255
25.9294	27.638	26.5197	28.2053	25.8175	27.8972	25.6532	27.7549							19	19	19	81.2	81.2	81.2	28.746	0	323.31	8335600000	554	0.90375	1.22894	0.256983	0.222317	0.939258	0.692873	0.533294	0.508146	AT4G29270.1	AT4G29270.1	AT4G29270.1 | Symbols:  | HAD superfamily, subfamily IIIB acid phosphatase  | chr4:14423797-14424848 REVERSE LENGTH=256
22.3549	21.6455	20.6175	22.7566	22.7237	21.666	22.2549	19.9609							4	4	4	37.4	37.4	37.4	13.998	0	14.751	230720000	39	0.768382	0.493264	2.50761	0.821429	0.520305	2.51979	1.23358	1.96366	AT4G29350.1	AT4G29350.1	AT4G29350.1 | Symbols: PFN2, PRO2, PRF2 | profilin 2 | chr4:14450135-14451119 FORWARD LENGTH=131
24.3579	22.3445	25.5246	23.1537	24.955	22.2164	24.9149	22.5							7	6	6	48.3	48.3	48.3	15.91	0	80.684	1069900000	105	0.257321	1.39715	0.439125	1.27197	0.121194	2.05389	0.492251	2.5897	AT4G29410.2;AT4G29410.1	AT4G29410.2;AT4G29410.1	AT4G29410.2 | Symbols:  | Ribosomal L28e protein family | chr4:14468439-14469964 REVERSE LENGTH=143;AT4G29410.1 | Symbols:  | Ribosomal L28e protein family | chr4:14468439-14469964 REVERSE LENGTH=143
22.0872	19.4697	25.2335	22.8721	20.0985	19.0576	20.2572	19.6013							16	15	15	22.6	21.5	21.5	109.33	0	145.35	382820000	36	2.0859	0.224902	0.840459	1.79681	0.784672	1.06382	1.35437	1.11708	AT4G30160.1;AT4G30160.2;AT5G57320.1	AT4G30160.1;AT4G30160.2	AT4G30160.1 | Symbols: VLN4, ATVLN4 | villin 4 | chr4:14754528-14759511 FORWARD LENGTH=974;AT4G30160.2 | Symbols: VLN4 | villin 4 | chr4:14754528-14759511 FORWARD LENGTH=983
25.3397	23.6655	26.4973	25.7214	25.7845	22.9107	25.9328	25.0887							20	20	20	75.1	75.1	75.1	35.828	0	237.82	2404900000	224	0.54119	0.741192	0.70132	0.545935	0.209802	3.24958	0.430903	0.273236	AT4G30170.1;AT2G18980.1;AT5G67400.1	AT4G30170.1	AT4G30170.1 | Symbols:  | Peroxidase family protein | chr4:14762922-14764482 FORWARD LENGTH=325
21.1608	20.7433	20.3307	20.9079	22.6593	20.0792	22.6667	22.0916							7	7	2	6.9	6.9	2.6	104.4	0	16.24	103410000	3	0.145196	1.42938	1.7469	1.68985	0.0742888	0.268332	0.248396	1.07085	AT4G30190.1;AT4G30190.2	AT4G30190.1;AT4G30190.2	AT4G30190.1 | Symbols: AHA2, PMA2, HA2 | H(+)-ATPase 2 | chr4:14770820-14775920 REVERSE LENGTH=948;AT4G30190.2 | Symbols: HA2 | H(+)-ATPase 2 | chr4:14770820-14775920 REVERSE LENGTH=981
25.4669	25.1341	35.3235	33.5507	31.1531	32.6554	30.2611	32.4282				PBA1;PBA1mature	CP	Beta	24	24	24	100	100	100	23.869	0	323.31	448790000000	3304	0.575893	0.818097	0.17903	0.392292	0.167764	0.288507	0.344759	0.6094	AT4G31300mature.3;AT4G31300mature.1;AT4G31300.3;AT4G31300.1;AT4G31300mature.2;AT4G31300.2	AT4G31300mature.3;AT4G31300mature.1;AT4G31300.3;AT4G31300.1;AT4G31300mature.2;AT4G31300.2	AT4G31300mature.3 | Symbols: PBA1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr4:15188927-15190935 FORWARD LENGTH=233;AT4G31300mature.1 | Symbols: PBA1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfam
23.7693	21.127	24.6503	24.1668	24.4316	20.1119	24.1302	22.5284							6	6	6	8.2	8.2	8.2	106.08	0	37.804	624250000	79	0.309732	2.14092	0.268238	0.132947	0.0610758	0.781763	0.0441392	2.23133	AT4G31490.1;AT4G31480.2;AT4G31480.1	AT4G31490.1;AT4G31480.2;AT4G31480.1	AT4G31490.1 | Symbols:  | Coatomer, beta subunit | chr4:15269460-15272693 FORWARD LENGTH=948;AT4G31480.2 | Symbols:  | Coatomer, beta subunit | chr4:15264145-15267384 FORWARD LENGTH=948;AT4G31480.1 | Symbols:  | Coatomer, beta subunit | chr4:15264145-15267
22.202	20.8017	19.3872	20.1782	19.2535	19.8832	20.9664	19.8841							4	4	4	25	25	25	35.228	0	17.552	48506000	13	1.17198	0.541348	1.37901	0.298748	0.38963	0.829725	1.25953	0.828393	AT4G31530.1;AT4G31530.2	AT4G31530.1;AT4G31530.2	AT4G31530.1 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr4:15282281-15284064 FORWARD LENGTH=324;AT4G31530.2 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr4:15282281-15284064 FORWARD LENGTH=338
19.6393	21.8608	19.5183	23.6433	19.9011	21.5683	19.552	23.8799							5	5	3	27.5	27.5	23	22.458	0	14.906	254720000	12	0.332735	2.33658	0.485292	0.49259	0.0971711	3.22241	0.914479	0.282498	AT4G31580.2;AT4G31580.1	AT4G31580.2;AT4G31580.1	AT4G31580.2 | Symbols: SRZ-22, SRZ22, RSZP22, RSZ22, At-RSZ22 | serine/arginine-rich 22 | chr4:15306983-15308064 FORWARD LENGTH=200;AT4G31580.1 | Symbols: SRZ-22, SRZ22, RSZP22, RSZ22, At-RSZ22 | serine/arginine-rich 22 | chr4:15306983-15308064 FORWARD LEN
25.0135	22.6028	26.1548	23.8748	25.4272	23.037	25.3546	22.3483							13	5	5	45.2	19.2	19.2	28.367	0	31.71	1519800000	121	0.255306	1.2105	0.405062	0.785618	0.188362	2.15434	0.188174	3.5451	AT4G31700.1;AT4G31700.2	AT4G31700.1;AT4G31700.2	AT4G31700.1 | Symbols: RPS6, RPS6A | ribosomal protein S6 | chr4:15346306-15347714 REVERSE LENGTH=250;AT4G31700.2 | Symbols: RPS6, RPS6A | ribosomal protein S6 | chr4:15346306-15347075 REVERSE LENGTH=188
21.9789	20.9526	21.1854	20.9331	21.0795	21.336	21.9787	20.8075							4	4	4	11.2	11.2	11.2	49.324	0	8.577	115010000	15	0.51225	0.0952465	2.35263	2.25787	1.32543	2.59486	1.16016	1.25084	AT4G31990.4;AT4G31990.2;AT4G31990.1;AT4G31990.3	AT4G31990.4;AT4G31990.2;AT4G31990.1;AT4G31990.3	AT4G31990.4 | Symbols: ASP5 | aspartate aminotransferase 5 | chr4:15471074-15473521 REVERSE LENGTH=448;AT4G31990.2 | Symbols: ASP5, AAT3, ATAAT1 | aspartate aminotransferase 5 | chr4:15471074-15473521 REVERSE LENGTH=453;AT4G31990.1 | Symbols: ASP5, AAT3, A
21.9997	21.4758	19.9931	21.2664	22.6811	22.2752	22.4018	21.9972							4	4	4	17	17	17	39.818	0	16.235	192510000	25	0.54119	1.75488	1.84474	2.55273	0.483132	1.05824	0.399822	0.238242	AT4G32460.2;AT4G32460.1	AT4G32460.2;AT4G32460.1	AT4G32460.2 | Symbols:  | Protein of unknown function, DUF642 | chr4:15663036-15664859 REVERSE LENGTH=365;AT4G32460.1 | Symbols:  | Protein of unknown function, DUF642 | chr4:15663036-15664859 REVERSE LENGTH=365
21.5861	21.4471	20.3248	20.6429	21.1306	20.8453	21.3529	19.0936							4	4	4	7.7	7.7	7.7	112.92	0	12.051	97198000	13	0.294974	0.418974	1.57181	0.4614	1.18063	2.48968	1.22148	0.33835	AT4G33010.1;AT4G33010.2;AT2G26080.1	AT4G33010.1;AT4G33010.2;AT2G26080.1	AT4G33010.1 | Symbols: AtGLDP1, GLDP1 | glycine decarboxylase P-protein 1 | chr4:15926852-15931150 REVERSE LENGTH=1037;AT4G33010.2 | Symbols: AtGLDP1, GLDP1 | glycine decarboxylase P-protein 1 | chr4:15927133-15931150 REVERSE LENGTH=976;AT2G26080.1 | Symbo
20.1613	19.2581	21.1948	19.626	19.3718	19.8131	19.1685	19.8681							2	2	2	5.4	5.4	5.4	66.212	0.0010101	3.3733	12746000	2	0.743706	0.666405	0.143618	0.432322	0.445012	0.393785	0.596481	1.348	AT4G33070.1;AT5G01320.1;AT5G54960.1	AT4G33070.1;AT5G01320.1;AT5G54960.1	AT4G33070.1 | Symbols:  | Thiamine pyrophosphate dependent pyruvate decarboxylase family protein | chr4:15952519-15954676 REVERSE LENGTH=607;AT5G01320.1 | Symbols:  | Thiamine pyrophosphate dependent pyruvate decarboxylase family protein | chr5:129484-1316
21.5961	19.9161	22.5934	21.9877	23.1231	20.6098	22.5029	21.8776							5	4	3	13.4	11.2	9.5	56.148	0	26.893	197490000	33	0.343243	0.593691	0.149185	0.0520223	0.42362	1.21198	0.382294	0.404137	AT4G33510.1;AT4G33510.2	AT4G33510.1;AT4G33510.2	AT4G33510.1 | Symbols: DHS2 | 3-deoxy-d-arabino-heptulosonate 7-phosphate synthase | chr4:16116496-16118549 FORWARD LENGTH=507;AT4G33510.2 | Symbols: DHS2 | 3-deoxy-d-arabino-heptulosonate 7-phosphate synthase | chr4:16116496-16118233 FORWARD LENGTH=432
22.6108	19.2778	19.8151	19.8271	22.4052	18.4185	22.2159	19.4117							12	7	7	20.7	14.5	14.5	89.626	0	25.884	127740000	23	0.882518	0.457138	1.16112	0.579001	2.23559	0.186379	0.356223	0.0491688	AT4G33650.1;AT4G33650.2	AT4G33650.1;AT4G33650.2	AT4G33650.1 | Symbols: ADL2, DRP3A | dynamin-related protein 3A | chr4:16161073-16166587 FORWARD LENGTH=808;AT4G33650.2 | Symbols: DRP3A | dynamin-related protein 3A | chr4:16161073-16166587 FORWARD LENGTH=809
25.0455	23.1859	26.0654	24.9435	25.5259	25.1343	25.8551	25.2347							16	16	16	46.4	46.4	46.4	50.396	0	182.49	2061700000	198	0.169421	1.75086	0.240653	0.209883	0.136292	0.281353	0.325564	0.0679877	AT4G33680.1	AT4G33680.1	AT4G33680.1 | Symbols: AGD2 | Pyridoxal phosphate (PLP)-dependent transferases superfamily protein | chr4:16171847-16174630 REVERSE LENGTH=461
21.3662	19.8744	21.5719	20.6427	19.9431	20.3943	20.3168	19.7007							3	3	3	41.9	41.9	41.9	16.714	0	14.395	49562000	5	0.695752	1.09582	1.75894	1.73496	0.716539	1.70667	1.6559	0.636872	AT4G34050.2;AT4G34050.1	AT4G34050.2;AT4G34050.1	AT4G34050.2 | Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protein | chr4:16310844-16311973 FORWARD LENGTH=148;AT4G34050.1 | Symbols: CCoAOMT1 | S-adenosyl-L-methionine-dependent methyltransferases superfamily protei
22.5169	21.7	23.2708	22.1661	22.8201	19.2385	22.5653	22.6814							5	3	3	11.9	6.7	6.7	68.672	0	7.0401	264890000	15	0.352517	0.779218	0.787733	1.87192	0.501748	1.60086	0.614713	0.225657	AT4G34110.1	AT4G34110.1	AT4G34110.1 | Symbols: PAB2, PABP2, ATPAB2 | poly(A) binding protein 2 | chr4:16336732-16339892 FORWARD LENGTH=629
24.4745	22.1237	24.722	22.4978	24.3388	21.9102	23.9507	20.4168							9	9	9	22.2	22.2	22.2	63.324	0	32.147	659300000	87	0.580875	1.40576	0.596874	1.99858	0.415453	1.90962	0.520168	3.0998	AT4G34200.1;AT1G17745.1;AT1G17745.2	AT4G34200.1	AT4G34200.1 | Symbols: EDA9 | D-3-phosphoglycerate dehydrogenase | chr4:16374041-16376561 REVERSE LENGTH=603
24.6175	23.227	25.3239	23.3521	25.4306	20.4076	25.006	22.3759							22	22	22	38.1	38.1	38.1	98.49	0	68.749	1202100000	144	0.386136	0.457765	0.370817	3.19126	0.297529	2.75434	0.130265	3.03744	AT4G34450.1	AT4G34450.1	AT4G34450.1 | Symbols:  | coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative | chr4:16471956-16476795 FORWARD LENGTH=886
22.2251	21.6756	20.2288	22.0279	21.8186	19.9767	22.302	20.9132							4	4	4	9.9	9.9	9.9	50.969	0	8.9277	222210000	14	0.21181	0.458878	0.871015	2.01319	1.75963	1.67633	3.21945	0.797237	AT4G34490.1	AT4G34490.1	AT4G34490.1 | Symbols: ATCAP1, CAP 1, CAP1 | cyclase associated protein 1 | chr4:16484896-16487355 REVERSE LENGTH=476
20.9249	19.6214	21.9762	20.3584	19.9239	20.1027	21.8426	18.6372							2	2	2	31.9	31.9	31.9	12.699	0	4.7263	67051000	3	0.389296	0.123045	1.54688	1.10211	1.17338	1.65715	1.19202	0.401659	AT4G34620.1	AT4G34620.1	AT4G34620.1 | Symbols: SSR16 | small subunit ribosomal protein 16 | chr4:16535084-16536092 REVERSE LENGTH=113
25.0988	22.3286	26.0437	20.9962	25.6633	21.7828	25.62	21.8382							14	5	5	51.5	32.1	32.1	29.803	0	132.64	1430500000	136	0.342121	0.714682	0.319351	2.39656	0.223203	3.60534	0.255071	2.5856	AT4G34670.1	AT4G34670.1	AT4G34670.1 | Symbols:  | Ribosomal protein S3Ae | chr4:16548724-16550222 FORWARD LENGTH=262
19.6694	19.3095	20.4435	23.3369	19.7105	21.5604	19.7646	21.1747							1	1	1	5.1	5.1	5.1	13.616	0	4.1999	61793000	1	0.697231	0.309766	1.21185	1.21541	0.437791	1.33126	0.494982	1.478	AT4G34700.1	AT4G34700.1	AT4G34700.1 | Symbols: CIB22, AtCIB22 | LYR family of Fe/S cluster biogenesis protein | chr4:16556874-16558362 FORWARD LENGTH=117
23.8563	23.3698	24.9021	24.4334	23.7093	22.4568	23.888	20.736							8	8	6	64	64	58.7	18.378	0	107.28	805680000	81	0.609981	0.591022	0.887064	0.874854	0.153483	2.94176	1.00684	2.78258	AT4G34870.1	AT4G34870.1	AT4G34870.1 | Symbols: ROC5, ATCYP1 | rotamase cyclophilin 5 | chr4:16614451-16614969 FORWARD LENGTH=172
20.329	19.6719	20.2561	19.9837	19.1258	19.4042	20.5069	19.4151							2	2	2	10.4	10.4	10.4	36.4	0	5.9733	21662000	8	0.386867	0.638644	1.31782	0.430293	0.716017	0.863281	0.744004	0.0862738	AT4G34920.1	AT4G34920.1	AT4G34920.1 | Symbols:  | PLC-like phosphodiesterases superfamily protein | chr4:16635745-16636701 FORWARD LENGTH=318
21.9832	20.5947	22.8726	20.5985	21.1153	20.4458	21.467	20.9912							9	4	3	19.9	9.6	7.9	56.931	0	15.686	145980000	10	0.198077	1.53866	1.07699	1.65244	1.52134	1.61866	1.17356	0.893516	AT4G35090.1;AT4G35090.2	AT4G35090.1;AT4G35090.2	AT4G35090.1 | Symbols: CAT2 | catalase 2 | chr4:16700937-16703215 REVERSE LENGTH=492;AT4G35090.2 | Symbols: CAT2 | catalase 2 | chr4:16701105-16703215 REVERSE LENGTH=474
25.8342	24.5743	27.428	25.4716	25.9207	24.1543	25.8679	25.0397							21	21	12	59.1	59.1	40	47.359	0	224.32	3003700000	296	0.325785	0.850096	0.325766	0.143801	0.320346	0.278468	0.0889022	0.272421	AT4G35630.1	AT4G35630.1	AT4G35630.1 | Symbols: PSAT | phosphoserine aminotransferase | chr4:16904205-16905497 FORWARD LENGTH=430
20.9799	19.9214	20.0979	20.8329	19.9252	20.2159	19.9289	19.521							8	2	2	10.5	2.7	2.7	98.151	0.0067372	2.8682	21931000	4	0.791076	0.634115	0.488946	1.23639	0.843373	0.848636	1.24489	0.626651	AT4G35830.1;AT4G35830.2	AT4G35830.1;AT4G35830.2	AT4G35830.1 | Symbols: ACO1 | aconitase 1 | chr4:16973007-16977949 REVERSE LENGTH=898;AT4G35830.2 | Symbols: ACO1 | aconitase 1 | chr4:16973007-16977278 REVERSE LENGTH=795
23.3478	21.8869	23.5932	22.2976	23.3961	21.0026	23.715	21.2641							13	3	3	54.3	19.4	19.4	27.948	0	20.803	355760000	28	0.234486	1.00336	0.247883	1.88401	0.383756	3.94111	0.143693	3.8041	AT4G36130.1;AT3G51190.1	AT4G36130.1	AT4G36130.1 | Symbols:  | Ribosomal protein L2 family | chr4:17097613-17098656 FORWARD LENGTH=258
25.2915	25.1998	23.5748	25.4547	26.1802	25.8425	26.1089	26.2663							18	18	18	67.2	67.2	67.2	33.681	0	214.69	2945000000	262	0.652602	1.80912	3.44672	0.767215	0.521823	0.606367	0.398944	0.37257	AT4G37800.1;AT5G65730.1	AT4G37800.1	AT4G37800.1 | Symbols: XTH7 | xyloglucan endotransglucosylase/hydrolase 7 | chr4:17775703-17777372 REVERSE LENGTH=293
20.8905	18.9853	21.3777	19.8915	21.1056	19.3731	21.157	19.7214							8	7	6	16.4	14.8	12.8	73.074	0	19.223	62630000	12	0.881837	0.200307	2.49681	0.206804	1.05679	0.87387	1.70488	0.780003	AT4G37910.1	AT4G37910.1	AT4G37910.1 | Symbols: mtHsc70-1 | mitochondrial heat shock protein 70-1 | chr4:17825368-17828099 REVERSE LENGTH=682
